FlightID,AircraftType,RouteAdherence,LandingQuality,PerformanceRating,ErrorsDetected,WeatherConditions,AirTrafficControlIssues,PilotExperience,FlightDuration,TailStrike,AccidentRisk
4721,Type C,92,Poor,53,1,Cloudy,0,14394,5.104223648259668,No,Highly Likely to Crash
4722,Type A,84,Good,70,5,Cloudy,0,6926,11.335816045331173,Yes,Highly Likely to Crash
4723,Type B,98,Average,70,0,Clear,1,16588,1.9368539980763981,Yes,Inconclusive
4724,Type A,95,Poor,50,0,Cloudy,3,13025,5.381483099052948,No,Highly Likely to Crash
4725,Type B,87,Average,64,2,Stormy,3,8406,10.15195604587313,No,Inconclusive
4726,Type C,57,Poor,66,5,Stormy,0,9422,3.922821556634595,No,Highly Likely to Crash
4727,Type C,86,Good,100,1,Stormy,2,14782,9.011816893998152,No,Inconclusive
4728,Type B,76,Poor,63,0,Stormy,1,18244,5.230297983079687,No,Highly Likely to Crash
4729,Type B,77,Average,68,1,Cloudy,3,2578,12.806217826902946,No,Inconclusive
4730,Type B,89,Poor,99,2,Stormy,2,17861,5.89985064980789,No,Highly Likely to Crash
4731,Type C,83,Good,83,5,Cloudy,2,8293,4.213231864232747,Yes,Highly Likely to Crash
4732,Type A,81,Poor,55,1,Cloudy,3,2137,8.42145287925148,No,Highly Likely to Crash
4733,Type C,64,Average,94,4,Clear,1,14416,2.899247182077831,Yes,Highly Likely to Crash
4734,Type B,93,Good,98,1,Cloudy,1,10673,12.164775543670817,Yes,Inconclusive
4735,Type B,66,Average,55,3,Cloudy,0,4504,10.520395517817242,No,Highly Likely to Crash
4736,Type C,82,Poor,54,3,Clear,0,17466,11.787124665728822,Yes,Highly Likely to Crash
4737,Type B,96,Average,56,2,Stormy,1,16201,6.584294797159744,No,Inconclusive
4738,Type C,95,Poor,82,2,Stormy,3,10668,12.690047793969185,Yes,Highly Likely to Crash
4739,Type B,65,Good,62,2,Cloudy,1,8975,7.909673830320147,Yes,Highly Likely to Crash
4740,Type A,78,Average,100,4,Clear,0,2898,2.3257864888833213,No,Highly Likely to Crash
4741,Type A,58,Average,50,5,Cloudy,0,1738,4.136409485885887,Yes,Highly Likely to Crash
4742,Type B,82,Poor,62,4,Cloudy,0,3966,10.954739221395071,Yes,Highly Likely to Crash
4743,Type C,98,Average,92,1,Stormy,1,5863,13.549912183319037,Yes,Inconclusive
4744,Type A,78,Average,76,0,Clear,1,3666,2.3325982938605216,Yes,Inconclusive
4745,Type C,62,Good,56,5,Cloudy,3,1279,13.099007075360966,No,Highly Likely to Crash
4746,Type B,70,Poor,52,3,Stormy,0,2634,12.186977608498967,Yes,Highly Likely to Crash
4747,Type C,70,Poor,74,3,Cloudy,2,19120,5.991854839791197,No,Highly Likely to Crash
4748,Type A,54,Good,82,3,Stormy,2,18523,10.64987526155319,No,Highly Likely to Crash
4749,Type C,59,Good,89,1,Clear,3,9111,3.6173188132214653,No,Highly Likely to Crash
4750,Type C,55,Poor,66,1,Cloudy,3,15083,12.387506199075238,No,Highly Likely to Crash
4751,Type B,100,Good,94,2,Clear,0,5455,10.202746305886148,Yes,Inconclusive
4752,Type B,62,Good,63,0,Stormy,1,8898,7.14361131253891,Yes,Highly Likely to Crash
4753,Type B,50,Good,86,2,Clear,1,7749,13.103242417653844,Yes,Highly Likely to Crash
4754,Type A,69,Poor,72,1,Clear,2,12562,2.9492830182126215,Yes,Highly Likely to Crash
4755,Type A,96,Good,73,4,Clear,0,4296,12.840998854108241,No,Highly Likely to Crash
4756,Type B,95,Average,78,2,Cloudy,2,19418,1.3344096913117494,No,Inconclusive
4757,Type B,57,Average,87,5,Stormy,2,19064,11.544805660575147,Yes,Highly Likely to Crash
4758,Type A,59,Poor,76,1,Clear,0,15812,9.027097074435149,No,Highly Likely to Crash
4759,Type A,58,Good,87,1,Cloudy,3,13707,10.75412582508853,No,Highly Likely to Crash
4760,Type A,98,Average,89,4,Stormy,2,1946,6.772823360234918,No,Highly Likely to Crash
4761,Type A,90,Poor,94,4,Stormy,3,1451,13.102175762490283,No,Highly Likely to Crash
4762,Type B,52,Average,99,4,Stormy,1,2217,5.384086337957386,No,Highly Likely to Crash
4763,Type A,60,Good,72,0,Clear,2,6413,4.849373992779384,No,Highly Likely to Crash
4764,Type B,61,Poor,80,5,Clear,0,11890,5.224509040469793,No,Highly Likely to Crash
4765,Type C,59,Average,85,1,Clear,3,15977,11.841093799796177,No,Highly Likely to Crash
4766,Type C,74,Poor,66,4,Stormy,1,18480,7.934084238909973,No,Highly Likely to Crash
4767,Type A,98,Average,86,0,Stormy,1,7094,8.519194561958052,Yes,Inconclusive
4768,Type C,98,Average,52,3,Clear,2,12425,12.643175857723973,Yes,Inconclusive
4769,Type C,74,Good,85,5,Clear,1,9598,12.667117732432564,No,Highly Likely to Crash
4770,Type C,60,Good,54,3,Stormy,0,12442,3.26433346395822,Yes,Highly Likely to Crash
4771,Type A,85,Average,95,3,Stormy,2,14512,8.696747420436438,No,Inconclusive
4772,Type A,88,Poor,64,1,Cloudy,1,12750,2.7642548900732455,No,Highly Likely to Crash
4773,Type C,75,Poor,98,0,Cloudy,0,15908,13.15939859672661,Yes,Highly Likely to Crash
4774,Type B,63,Good,55,0,Clear,3,10846,12.718079829365529,Yes,Highly Likely to Crash
4775,Type C,88,Average,59,3,Stormy,3,14928,12.890884015095853,No,Inconclusive
4776,Type A,89,Good,81,5,Stormy,2,6255,10.868019005319535,No,Highly Likely to Crash
4777,Type A,50,Average,72,2,Cloudy,0,13616,7.536282284594389,Yes,Highly Likely to Crash
4778,Type A,53,Average,97,3,Stormy,1,6783,6.666097168823679,No,Highly Likely to Crash
4779,Type C,79,Good,66,1,Clear,2,16768,6.533143894790539,Yes,Inconclusive
4780,Type B,61,Poor,95,3,Cloudy,2,1837,1.9269790405226526,No,Highly Likely to Crash
4781,Type A,84,Good,69,5,Stormy,1,11187,14.284184010503154,No,Highly Likely to Crash
4782,Type A,62,Average,93,5,Stormy,0,19858,7.303859194128559,Yes,Highly Likely to Crash
4783,Type C,80,Good,90,3,Clear,1,7326,14.02160858989731,No,Inconclusive
4784,Type B,87,Poor,64,0,Stormy,3,6167,13.309605548264175,Yes,Highly Likely to Crash
4785,Type C,92,Poor,93,3,Cloudy,2,13429,12.600545429088202,No,Highly Likely to Crash
4786,Type A,72,Average,95,4,Cloudy,3,16714,9.236324387631576,Yes,Highly Likely to Crash
4787,Type B,53,Good,71,4,Stormy,2,9264,2.421782403308968,No,Highly Likely to Crash
4788,Type B,65,Poor,99,2,Stormy,1,8513,5.534760293721506,Yes,Highly Likely to Crash
4789,Type A,56,Good,55,1,Stormy,0,3544,9.450206930005013,Yes,Highly Likely to Crash
4790,Type B,71,Poor,53,1,Stormy,1,5518,1.1883813178053952,Yes,Highly Likely to Crash
4791,Type B,78,Average,72,0,Cloudy,3,19117,1.5968327913589662,Yes,Inconclusive
4792,Type C,60,Average,93,1,Clear,0,7967,10.48728735080809,Yes,Highly Likely to Crash
4793,Type A,82,Good,94,2,Cloudy,0,10506,13.434839921025846,Yes,Inconclusive
4794,Type A,78,Average,68,4,Stormy,2,4541,12.972283810524848,No,Highly Likely to Crash
4795,Type A,88,Poor,94,0,Stormy,0,2389,3.354033870683769,Yes,Highly Likely to Crash
4796,Type A,61,Average,80,5,Cloudy,2,10591,13.757268336292775,No,Highly Likely to Crash
4797,Type A,56,Poor,93,4,Cloudy,0,14015,10.74823080911779,No,Highly Likely to Crash
4798,Type B,88,Poor,52,2,Stormy,0,19539,11.028563360559572,Yes,Highly Likely to Crash
4799,Type C,91,Average,77,0,Cloudy,2,11021,5.256576810323809,No,Inconclusive
4800,Type A,97,Poor,52,3,Stormy,0,4218,11.023954859573458,No,Highly Likely to Crash
4801,Type C,75,Poor,63,1,Cloudy,1,9748,10.936811886174493,Yes,Highly Likely to Crash
4802,Type C,89,Good,67,2,Stormy,0,19013,9.325317358583678,Yes,Inconclusive
4803,Type B,58,Good,76,0,Cloudy,3,10198,6.00203764562661,Yes,Highly Likely to Crash
4804,Type A,90,Good,100,4,Stormy,2,14983,12.354202127589453,Yes,Highly Likely to Crash
4805,Type B,83,Average,59,0,Clear,2,2130,14.125251131723765,No,Inconclusive
4806,Type A,94,Good,98,3,Clear,1,17875,13.17843795037795,Yes,Inconclusive
4807,Type B,62,Poor,64,2,Cloudy,3,15783,4.401708718982812,Yes,Highly Likely to Crash
4808,Type C,85,Average,68,0,Clear,0,5090,7.239433606695185,Yes,Inconclusive
4809,Type A,74,Average,58,5,Stormy,1,7366,5.793800932117701,No,Highly Likely to Crash
4810,Type C,73,Average,53,2,Cloudy,0,9722,10.904713702934588,No,Inconclusive
4811,Type C,93,Average,64,2,Cloudy,1,5421,12.640864727394089,Yes,Inconclusive
4812,Type B,66,Poor,100,4,Stormy,2,19365,4.021145854152562,Yes,Highly Likely to Crash
4813,Type A,51,Poor,97,1,Stormy,3,13845,14.261857494935818,Yes,Highly Likely to Crash
4814,Type C,62,Good,57,5,Stormy,2,9254,10.482607866193957,No,Highly Likely to Crash
4815,Type B,80,Average,98,3,Cloudy,1,6749,4.058270202076189,No,Inconclusive
4816,Type A,78,Good,50,0,Stormy,0,1293,6.195324558303974,No,Inconclusive
4817,Type A,99,Poor,56,1,Clear,3,14493,2.4644960127916846,No,Highly Likely to Crash
4818,Type C,77,Average,80,4,Cloudy,0,1486,9.358965790414521,Yes,Highly Likely to Crash
4819,Type A,76,Poor,67,1,Stormy,2,4095,3.368681319096737,No,Highly Likely to Crash
4820,Type C,64,Good,61,2,Cloudy,0,16027,10.70325913428258,Yes,Highly Likely to Crash
4821,Type A,80,Poor,97,2,Clear,1,17738,11.321454405145168,Yes,Highly Likely to Crash
4822,Type B,89,Average,79,3,Clear,3,14913,7.710687456528044,Yes,Inconclusive
4823,Type C,64,Average,82,5,Stormy,3,18453,2.313434796018594,Yes,Highly Likely to Crash
4824,Type C,82,Good,96,0,Cloudy,3,2756,9.552224659601718,No,Inconclusive
4825,Type A,69,Average,56,0,Stormy,1,12601,6.2108735297334015,Yes,Highly Likely to Crash
4826,Type A,91,Poor,77,4,Cloudy,0,14222,14.29506459699665,No,Highly Likely to Crash
4827,Type C,61,Poor,98,3,Stormy,3,10914,8.184879893828583,No,Highly Likely to Crash
4828,Type A,86,Poor,52,0,Stormy,2,4676,2.011724964098436,No,Highly Likely to Crash
4829,Type B,58,Poor,92,5,Cloudy,2,8461,9.90468716476051,Yes,Highly Likely to Crash
4830,Type A,72,Good,55,2,Cloudy,2,15916,11.910951835370978,Yes,Inconclusive
4831,Type B,57,Poor,80,3,Clear,2,5754,3.2470393316784345,Yes,Highly Likely to Crash
4832,Type B,81,Good,87,1,Clear,2,8929,7.286803100821409,Yes,Inconclusive
4833,Type B,97,Poor,64,3,Cloudy,1,14283,11.4047573453295,Yes,Highly Likely to Crash
4834,Type B,63,Good,56,3,Clear,0,13417,1.2869106154443317,No,Highly Likely to Crash
4835,Type B,76,Poor,92,5,Clear,1,2232,1.4055771453632786,Yes,Highly Likely to Crash
4836,Type A,74,Poor,79,5,Cloudy,2,15975,10.476768936360058,No,Highly Likely to Crash
4837,Type B,62,Good,76,0,Cloudy,2,11753,11.151770976551354,No,Highly Likely to Crash
4838,Type A,70,Average,66,4,Cloudy,3,1314,12.842172122476104,No,Highly Likely to Crash
4839,Type B,94,Average,67,4,Stormy,3,7535,6.594397421096783,No,Highly Likely to Crash
4840,Type C,80,Average,71,5,Cloudy,0,1686,6.456873310637078,Yes,Highly Likely to Crash
4841,Type B,86,Good,75,0,Cloudy,0,19109,8.733151618215206,Yes,Inconclusive
4842,Type C,97,Average,100,0,Cloudy,0,9676,11.602577370489037,Yes,Inconclusive
4843,Type B,92,Average,76,0,Clear,1,17403,9.973890757135068,No,Inconclusive
4844,Type B,54,Good,89,5,Cloudy,3,11238,5.5825262538139375,No,Highly Likely to Crash
4845,Type B,62,Average,73,4,Clear,0,5541,5.851661590101826,No,Highly Likely to Crash
4846,Type C,77,Average,57,0,Stormy,3,18338,11.682069097939484,No,Inconclusive
4847,Type C,92,Average,70,5,Cloudy,3,8259,8.485053264662447,No,Highly Likely to Crash
4848,Type B,74,Good,78,1,Cloudy,3,9750,2.371666458117332,No,Inconclusive
4849,Type A,100,Good,92,1,Clear,3,1446,3.1419293581320575,Yes,Inconclusive
4850,Type B,84,Average,70,2,Stormy,3,4530,12.916665263136421,No,Inconclusive
4851,Type C,96,Average,52,1,Cloudy,3,8827,14.983248043778888,Yes,Inconclusive
4852,Type B,88,Good,80,3,Stormy,1,17676,5.699560680377569,Yes,Inconclusive
4853,Type C,56,Average,76,2,Stormy,2,1636,6.413823261795556,Yes,Highly Likely to Crash
4854,Type C,87,Good,95,1,Cloudy,3,1054,3.1628323470542075,No,Inconclusive
4855,Type C,81,Average,76,3,Stormy,1,13733,4.2999831768459025,Yes,Inconclusive
4856,Type B,52,Good,58,1,Stormy,0,3903,6.944817840862431,Yes,Highly Likely to Crash
4857,Type C,94,Poor,82,5,Cloudy,1,19138,4.9814550217506754,No,Highly Likely to Crash
4858,Type C,88,Poor,82,3,Clear,1,18250,10.81994796426721,Yes,Highly Likely to Crash
4859,Type B,86,Good,75,0,Cloudy,1,1448,8.529892181058354,Yes,Inconclusive
4860,Type C,99,Poor,77,5,Stormy,3,8795,12.512159796105413,No,Highly Likely to Crash
4861,Type B,71,Average,93,3,Cloudy,0,7707,11.143348848066271,No,Inconclusive
4862,Type C,57,Good,92,5,Clear,1,9738,2.7934085674467273,No,Highly Likely to Crash
4863,Type A,66,Good,80,0,Stormy,0,7919,2.727445518074062,Yes,Highly Likely to Crash
4864,Type A,76,Average,50,3,Stormy,1,6456,13.539080939104398,Yes,Inconclusive
4865,Type C,82,Average,69,3,Clear,3,15125,12.473157352267833,No,Inconclusive
4866,Type A,95,Good,61,5,Clear,1,7822,7.550842524277924,Yes,Highly Likely to Crash
4867,Type B,66,Average,66,1,Stormy,1,3114,2.825097886835616,No,Highly Likely to Crash
4868,Type A,91,Good,64,3,Clear,0,15965,13.580068069601275,No,Inconclusive
4869,Type C,61,Average,83,1,Cloudy,0,12023,4.2298078032630215,No,Highly Likely to Crash
4870,Type C,97,Good,99,3,Clear,0,3771,1.497486844815166,Yes,Inconclusive
4871,Type B,95,Average,65,4,Cloudy,2,9529,13.93935334982363,Yes,Highly Likely to Crash
4872,Type C,76,Average,53,2,Stormy,0,6178,12.325098690122157,Yes,Inconclusive
4873,Type B,97,Poor,57,1,Stormy,1,17765,10.708743692458278,No,Highly Likely to Crash
4874,Type A,57,Poor,83,1,Stormy,2,15721,1.476425002928491,No,Highly Likely to Crash
4875,Type A,72,Poor,95,0,Stormy,0,16071,8.398036497497928,Yes,Highly Likely to Crash
4876,Type B,91,Average,74,4,Stormy,3,10894,10.150906171172796,Yes,Highly Likely to Crash
4877,Type B,98,Good,64,0,Clear,0,16366,11.63086137094844,Yes,Less Likely to Crash
4878,Type C,78,Average,77,4,Clear,3,2698,7.59503438717933,No,Highly Likely to Crash
4879,Type A,99,Poor,58,4,Stormy,2,9907,14.346890201141797,No,Highly Likely to Crash
4880,Type B,69,Average,51,5,Clear,3,9572,4.426934853624443,Yes,Highly Likely to Crash
4881,Type A,65,Poor,66,5,Clear,2,17638,1.976288843065513,Yes,Highly Likely to Crash
4882,Type B,66,Poor,59,5,Stormy,3,5717,5.658727430121098,Yes,Highly Likely to Crash
4883,Type A,65,Good,58,3,Clear,0,9392,10.265268184293976,Yes,Highly Likely to Crash
4884,Type C,68,Good,80,0,Stormy,2,10911,11.320200859867809,No,Highly Likely to Crash
4885,Type A,57,Poor,51,2,Stormy,1,870,11.338956559607325,Yes,Highly Likely to Crash
4886,Type A,87,Poor,73,4,Stormy,1,2232,2.549433586718275,Yes,Highly Likely to Crash
4887,Type A,87,Average,68,4,Stormy,1,16014,13.391252364795779,No,Highly Likely to Crash
4888,Type A,78,Poor,66,1,Clear,0,5759,4.93167184092041,No,Highly Likely to Crash
4889,Type A,90,Average,92,3,Clear,1,14616,3.938755507285171,Yes,Inconclusive
4890,Type C,85,Poor,98,2,Cloudy,2,17685,9.60240467712641,No,Highly Likely to Crash
4891,Type B,75,Good,59,5,Cloudy,1,9681,3.965887042073669,Yes,Highly Likely to Crash
4892,Type A,80,Good,99,4,Stormy,2,915,8.112538899970335,Yes,Highly Likely to Crash
4893,Type C,93,Poor,77,1,Cloudy,1,3837,6.698415751635233,Yes,Highly Likely to Crash
4894,Type A,61,Average,87,0,Clear,3,8527,4.248479676799244,No,Highly Likely to Crash
4895,Type A,66,Average,97,4,Clear,2,5557,5.088834855023492,Yes,Highly Likely to Crash
4896,Type B,64,Average,77,1,Cloudy,1,7467,6.983701239052082,Yes,Highly Likely to Crash
4897,Type A,58,Poor,99,0,Cloudy,1,2120,5.846244848412775,No,Highly Likely to Crash
4898,Type C,88,Poor,99,3,Clear,1,8493,6.342060981202254,No,Highly Likely to Crash
4899,Type C,91,Good,50,5,Cloudy,2,19676,11.29608470198334,No,Highly Likely to Crash
4900,Type B,97,Good,52,0,Clear,2,7886,3.357318777692684,Yes,Less Likely to Crash
4901,Type A,61,Poor,64,4,Clear,1,5393,9.786660222653943,Yes,Highly Likely to Crash
4902,Type C,81,Good,59,2,Cloudy,3,5356,10.494208859069689,Yes,Inconclusive
4903,Type A,74,Average,70,0,Cloudy,2,4155,12.229218646474429,Yes,Inconclusive
4904,Type A,88,Average,86,2,Stormy,2,16760,12.862580454335225,Yes,Inconclusive
4905,Type A,67,Poor,64,2,Stormy,3,16963,3.221317608539607,No,Highly Likely to Crash
4906,Type B,64,Average,72,0,Stormy,0,12924,2.935650655652031,No,Highly Likely to Crash
4907,Type A,81,Poor,63,3,Stormy,3,4808,9.606794184052525,Yes,Highly Likely to Crash
4908,Type C,55,Average,64,0,Stormy,1,18746,11.596831708161503,Yes,Highly Likely to Crash
4909,Type A,93,Poor,59,1,Clear,2,1118,4.812570023355555,Yes,Highly Likely to Crash
4910,Type C,92,Average,58,5,Cloudy,2,17843,8.361860878023581,Yes,Highly Likely to Crash
4911,Type A,84,Average,93,2,Clear,2,11970,11.811352028564794,Yes,Inconclusive
4912,Type C,83,Good,88,5,Stormy,2,15992,11.74504351536636,Yes,Highly Likely to Crash
4913,Type C,87,Good,54,4,Stormy,0,8614,10.153482325592437,Yes,Highly Likely to Crash
4914,Type A,54,Good,74,2,Cloudy,2,12688,2.10302774306711,Yes,Highly Likely to Crash
4915,Type A,67,Good,91,4,Clear,2,11169,1.7090140438601358,No,Highly Likely to Crash
4916,Type C,65,Good,75,1,Stormy,0,11943,6.438234340691795,No,Highly Likely to Crash
4917,Type B,57,Good,57,1,Stormy,1,19052,1.3736239707090654,Yes,Highly Likely to Crash
4918,Type A,74,Poor,71,5,Stormy,1,7735,13.658020645966532,Yes,Highly Likely to Crash
4919,Type B,81,Poor,74,1,Stormy,0,10414,1.282025306566139,Yes,Highly Likely to Crash
4920,Type A,75,Good,97,0,Clear,1,18045,1.4145800699877418,No,Inconclusive
4921,Type A,71,Poor,61,2,Clear,1,10581,3.3145832972004436,No,Highly Likely to Crash
4922,Type A,80,Good,58,4,Stormy,3,18924,9.778211842197845,Yes,Highly Likely to Crash
4923,Type A,92,Poor,59,5,Clear,3,16167,8.581757968208986,Yes,Highly Likely to Crash
4924,Type B,59,Average,97,5,Stormy,3,12093,10.232819911774914,Yes,Highly Likely to Crash
4925,Type A,61,Poor,59,1,Cloudy,0,8660,13.50977197551202,Yes,Highly Likely to Crash
4926,Type C,77,Poor,58,1,Cloudy,2,9791,7.369239111363783,Yes,Highly Likely to Crash
4927,Type C,55,Poor,75,4,Cloudy,0,12710,1.6142636623269777,No,Highly Likely to Crash
4928,Type B,69,Average,84,2,Clear,0,4632,11.68895275296041,Yes,Highly Likely to Crash
4929,Type A,54,Good,76,2,Stormy,0,1344,12.367502478832783,Yes,Highly Likely to Crash
4930,Type C,72,Poor,80,5,Cloudy,0,2143,1.6984370384119214,No,Highly Likely to Crash
4931,Type B,58,Poor,68,4,Cloudy,3,1763,4.399890110924634,Yes,Highly Likely to Crash
4932,Type A,78,Average,92,5,Clear,0,3434,11.788355190644275,No,Highly Likely to Crash
4933,Type C,65,Good,87,3,Clear,3,7674,6.266173339648366,No,Highly Likely to Crash
4934,Type C,95,Poor,55,2,Cloudy,2,715,7.617119578501866,No,Highly Likely to Crash
4935,Type B,71,Average,64,4,Stormy,1,5276,12.524460394695016,Yes,Highly Likely to Crash
4936,Type A,57,Good,78,4,Stormy,3,19224,2.3246735377279952,No,Highly Likely to Crash
4937,Type A,69,Good,96,5,Stormy,0,14600,10.481980542514261,No,Highly Likely to Crash
4938,Type C,100,Poor,94,1,Cloudy,2,10199,4.009781414513989,No,Highly Likely to Crash
4939,Type C,63,Poor,54,4,Clear,0,18974,1.877120035071231,Yes,Highly Likely to Crash
4940,Type C,88,Poor,63,5,Stormy,2,1616,10.27496983827486,No,Highly Likely to Crash
4941,Type A,86,Poor,51,0,Cloudy,1,8250,2.6997715416237122,No,Highly Likely to Crash
4942,Type B,99,Average,72,1,Cloudy,2,14080,11.458101623235233,Yes,Inconclusive
4943,Type B,83,Average,93,1,Clear,2,14432,3.8378754775730415,Yes,Inconclusive
4944,Type A,60,Poor,95,2,Stormy,1,11432,1.679168285009929,No,Highly Likely to Crash
4945,Type B,89,Good,68,3,Cloudy,1,13746,2.3901645098947983,No,Inconclusive
4946,Type C,82,Poor,73,2,Stormy,2,19045,12.777783482442695,No,Highly Likely to Crash
4947,Type B,80,Good,69,0,Stormy,0,9840,6.193555028763839,Yes,Inconclusive
4948,Type B,93,Good,96,5,Stormy,3,6880,5.2317329791438505,Yes,Highly Likely to Crash
4949,Type B,83,Good,76,1,Cloudy,0,15488,7.876783475975372,Yes,Inconclusive
4950,Type C,99,Average,73,1,Stormy,3,16333,9.86105596390118,Yes,Inconclusive
4951,Type A,56,Good,66,4,Clear,1,9832,1.5194314343833584,Yes,Highly Likely to Crash
4952,Type C,98,Good,74,3,Cloudy,0,19817,13.574639188307442,No,Inconclusive
4953,Type A,72,Average,95,3,Cloudy,1,6155,14.418739107485559,No,Inconclusive
4954,Type A,95,Good,80,4,Stormy,2,2948,6.842295426168169,Yes,Highly Likely to Crash
4955,Type A,56,Good,77,0,Stormy,2,14685,6.7768046352163935,No,Highly Likely to Crash
4956,Type B,74,Poor,99,3,Stormy,0,17711,13.2998388977026,Yes,Highly Likely to Crash
4957,Type B,52,Good,77,1,Cloudy,1,1703,7.010365173924266,No,Highly Likely to Crash
4958,Type A,87,Good,71,0,Clear,0,7119,12.986659087360486,No,Inconclusive
4959,Type A,69,Good,54,2,Clear,0,7298,1.3967172228514328,Yes,Highly Likely to Crash
4960,Type B,83,Good,93,2,Cloudy,3,17728,7.855108522751509,Yes,Inconclusive
4961,Type C,98,Good,91,0,Clear,2,3471,14.33400662681306,No,Less Likely to Crash
4962,Type A,93,Average,57,1,Stormy,0,1768,4.5392652222294165,No,Inconclusive
4963,Type C,93,Good,87,2,Cloudy,2,16452,4.72616748633404,No,Inconclusive
4964,Type B,79,Good,77,5,Clear,3,5244,9.821721841976784,No,Highly Likely to Crash
4965,Type A,66,Average,96,1,Cloudy,1,8235,13.96667236649354,Yes,Highly Likely to Crash
4966,Type C,59,Average,61,4,Clear,0,15048,3.782391378055004,No,Highly Likely to Crash
4967,Type C,84,Good,74,3,Cloudy,2,10321,13.903114361910927,Yes,Inconclusive
4968,Type C,69,Good,87,0,Clear,0,4030,10.282052417608329,No,Highly Likely to Crash
4969,Type B,67,Good,93,3,Cloudy,1,5585,14.902662399654757,Yes,Highly Likely to Crash
4970,Type B,94,Poor,64,4,Cloudy,0,9495,11.310423850336832,Yes,Highly Likely to Crash
4971,Type C,93,Poor,93,2,Cloudy,0,2764,10.34920757004228,Yes,Highly Likely to Crash
4972,Type C,76,Good,90,5,Cloudy,2,519,12.408644407439528,No,Highly Likely to Crash
4973,Type B,98,Average,100,1,Cloudy,1,18665,3.451964470064095,No,Inconclusive
