FlightID,AircraftType,EngineThrust,PressurizationCycles,ErrorsDetected,MaintenanceHistory,FlightHoursSinceLastCheck,MaintenanceRequired
7973,B787,1.28,7.91,Yes,0.35,3.48,Yes
7974,A320,3.74,9.07,No,0.3,1.83,No
7975,A350,9.22,2.77,No,7.25,3.56,Yes
7976,A380,0.73,2.82,Yes,5.18,0.03,Yes
7977,B737,6.95,1.23,No,9.78,9.84,Yes
7978,B787,7.91,7.86,Yes,5.01,9.7,Yes
7979,B787,5.02,6.26,No,8.89,8.63,Yes
7980,B737,4.93,3.48,No,0.73,1.08,No
7981,A320,3.85,4.82,Yes,9.94,8.11,No
7982,B737,6.18,3.32,No,4.24,5.66,Yes
7983,A380,1.38,4.67,Yes,2.34,7.56,Yes
7984,A380,0.7,7.91,No,6.24,8.73,No
7985,A380,2.93,8.19,No,0.94,3.79,Yes
7986,A320,8.6,8.25,No,6.69,5.59,No
7987,B737,4.4,5.47,No,4.55,6.33,Yes
7988,A350,6.57,9.91,Yes,9.84,1.76,Yes
7989,A380,8.56,8.11,No,8.58,0.46,Yes
7990,B737,9.09,3.5,No,4.33,4.59,No
7991,A320,0.13,2.74,Yes,9.17,5.91,No
7992,B737,9.63,1.79,Yes,0.75,4.16,Yes
7993,B787,0.22,0.85,No,0.15,0.03,Yes
7994,B787,8.68,3.01,Yes,7.28,1.15,Yes
7995,A380,9.21,6.93,Yes,8.47,9.37,No
7996,B787,4.73,2.39,No,9.42,3.21,Yes
7997,B787,4.85,6.21,Yes,5.86,6.61,No
7998,B737,8.08,9.12,No,6.18,2.01,Yes
7999,B737,4.71,4.98,No,6.05,2.66,Yes
8000,A320,9.24,7.8,No,4.63,3.2,No
8001,A350,7.71,5.28,No,5.0,7.23,Yes
8002,B787,9.77,7.75,Yes,8.57,9.13,No
8003,B737,3.18,7.29,No,4.44,7.09,No
8004,B737,9.19,0.53,Yes,9.76,9.63,Yes
8005,B787,9.44,3.36,No,9.08,3.04,No
8006,B787,0.14,3.64,Yes,7.87,5.46,No
8007,B737,8.56,0.3,No,2.61,7.96,Yes
8008,A320,2.36,9.69,Yes,4.14,2.87,No
8009,B787,6.96,9.59,Yes,5.55,2.52,No
8010,B787,4.46,9.74,Yes,2.35,1.75,Yes
8011,B737,2.73,6.61,No,2.75,4.91,Yes
8012,A320,4.87,0.54,Yes,4.77,3.69,Yes
8013,B787,8.4,3.77,No,6.75,3.1,Yes
8014,B737,5.52,8.36,No,5.21,3.86,Yes
8015,A380,3.8,8.86,Yes,7.63,8.81,No
8016,B737,9.16,1.32,No,8.99,9.86,Yes
8017,A350,5.36,0.48,No,3.93,8.25,Yes
8018,B787,5.16,4.69,Yes,7.1,1.74,No
8019,B737,8.91,2.31,Yes,3.13,2.93,Yes
8020,B737,6.27,3.27,No,3.1,9.22,Yes
8021,A350,6.84,6.1,Yes,8.6,7.3,No
8022,B787,0.42,4.29,No,7.96,4.58,No
8023,B737,5.23,8.57,No,4.54,7.29,Yes
8024,A380,10.0,6.35,Yes,5.69,9.27,Yes
8025,B737,3.77,9.97,No,5.99,2.7,Yes
8026,A350,3.74,7.66,Yes,6.01,6.79,No
8027,B787,0.86,3.89,No,7.92,9.95,Yes
8028,A350,4.15,9.0,Yes,8.16,9.59,No
8029,A380,9.03,1.18,Yes,3.44,8.93,Yes
8030,A320,3.23,4.78,No,5.2,3.06,Yes
8031,B737,4.94,4.04,No,1.8,7.47,Yes
8032,A380,4.06,8.43,No,9.25,1.8,Yes
8033,B787,9.69,3.51,No,6.48,3.9,Yes
8034,A320,8.78,4.67,Yes,3.52,5.15,No
8035,A320,2.89,2.51,Yes,7.73,2.71,Yes
8036,A380,6.21,5.55,Yes,7.96,1.6,No
8037,A350,7.4,1.42,Yes,5.22,2.9,No
8038,A380,2.21,4.07,Yes,1.12,4.26,Yes
8039,A380,5.22,8.6,Yes,1.52,2.98,Yes
8040,B787,6.92,2.01,No,3.28,5.17,No
8041,A320,4.85,2.15,Yes,4.36,1.02,Yes
8042,B787,4.5,5.57,No,0.29,1.76,Yes
8043,B787,4.28,5.31,No,2.7,2.67,Yes
8044,A350,3.38,3.18,No,1.04,2.97,No
8045,B787,5.31,6.52,Yes,3.05,4.53,No
8046,B737,3.35,3.16,No,2.97,6.59,Yes
8047,A320,7.29,1.59,Yes,5.25,6.45,Yes
8048,A380,4.81,6.47,Yes,9.97,1.01,Yes
8049,A320,6.82,2.83,No,9.04,3.43,Yes
8050,B787,0.34,7.43,No,7.59,7.04,No
8051,B787,0.03,6.33,No,0.39,6.74,Yes
8052,A350,3.57,4.54,Yes,2.31,7.73,No
8053,B737,3.87,0.84,No,4.18,3.59,No
8054,A350,8.22,8.27,No,4.12,1.58,Yes
8055,A350,9.53,4.69,No,4.25,7.7,Yes
8056,B787,8.37,7.54,Yes,9.68,3.34,No
8057,A350,8.31,3.35,No,0.54,9.16,No
8058,B787,6.32,4.33,No,5.0,5.47,Yes
8059,A380,6.7,7.51,Yes,9.99,0.31,Yes
8060,B787,8.38,8.12,Yes,7.07,5.43,No
8061,A320,1.29,7.88,Yes,1.33,0.67,No
8062,B787,3.31,6.33,No,4.51,0.25,No
8063,B737,8.38,9.68,No,2.97,3.64,Yes
8064,A320,7.47,9.06,Yes,3.03,9.21,Yes
8065,A320,0.98,4.84,Yes,4.9,2.51,No
8066,A350,2.43,5.64,Yes,2.43,4.87,Yes
8067,A350,0.55,8.55,Yes,9.46,7.43,No
8068,B737,2.76,2.55,Yes,3.17,9.56,Yes
8069,B737,9.35,2.03,No,2.24,9.7,No
8070,A380,3.56,2.19,Yes,4.92,3.38,Yes
8071,A320,9.58,2.78,No,7.35,7.28,No
8072,B787,9.97,8.9,Yes,8.05,9.92,No
8073,A320,6.31,7.09,No,7.09,1.56,No
8074,B737,0.02,8.05,Yes,3.07,2.93,Yes
8075,B737,0.43,2.02,No,7.68,2.88,Yes
8076,A320,4.11,0.89,Yes,8.93,6.33,Yes
8077,A380,0.06,1.91,No,8.37,7.29,No
8078,A380,7.03,6.45,No,0.22,2.82,Yes
8079,B787,2.84,4.64,No,4.11,9.75,Yes
8080,A350,4.23,9.33,No,6.71,2.01,Yes
8081,B737,6.79,2.94,No,9.02,0.94,No
8082,A350,4.9,2.46,No,1.98,5.88,Yes
8083,A350,6.07,5.66,Yes,5.88,3.22,Yes
8084,A320,8.8,6.32,No,2.93,5.31,No
8085,B787,9.14,0.74,Yes,2.95,9.1,Yes
8086,A380,0.52,6.66,Yes,3.7,3.85,No
8087,A320,6.42,0.52,No,7.64,6.89,No
8088,A350,8.54,1.48,Yes,2.14,8.47,Yes
8089,B787,4.47,6.27,Yes,0.48,4.9,Yes
8090,A380,0.75,8.14,Yes,9.2,0.27,No
8091,A380,4.82,2.39,Yes,2.44,5.66,Yes
8092,A350,9.78,1.91,Yes,8.38,2.83,Yes
8093,A350,8.97,6.97,Yes,7.34,6.16,Yes
8094,A320,8.7,6.1,Yes,5.89,0.37,No
8095,A320,0.31,7.32,No,7.97,7.02,No
8096,A320,3.01,1.98,No,0.7,8.44,No
8097,A320,4.33,2.64,Yes,5.91,9.27,Yes
8098,B787,7.84,0.56,Yes,4.95,4.77,No
8099,A380,3.87,8.5,Yes,6.62,9.16,No
8100,B787,3.77,1.34,No,4.62,3.49,No
8101,B787,4.29,1.23,Yes,8.6,6.31,No
8102,A350,4.11,7.55,Yes,0.88,8.02,Yes
8103,B737,3.28,4.04,Yes,6.49,5.95,Yes
8104,A320,4.74,6.76,No,1.32,8.94,Yes
8105,B737,6.53,5.0,Yes,1.25,1.79,Yes
8106,A380,7.56,3.37,No,9.31,8.25,No
8107,B737,7.66,8.25,Yes,2.73,0.49,Yes
8108,A320,7.43,2.91,No,8.33,7.62,No
8109,A320,1.72,3.06,Yes,8.08,2.97,Yes
8110,A350,1.76,7.92,No,5.63,6.91,No
8111,A380,5.31,3.14,No,6.94,0.43,No
8112,A350,2.83,8.63,Yes,6.04,1.16,Yes
8113,A320,5.86,3.08,Yes,7.51,3.29,Yes
8114,B737,3.83,4.06,No,5.13,9.74,Yes
8115,A350,8.88,8.13,No,8.94,5.58,No
8116,A320,3.98,8.67,No,9.48,9.56,Yes
8117,B737,0.07,0.96,No,6.69,3.08,Yes
8118,A320,1.42,1.42,No,2.45,6.52,No
8119,A320,8.76,6.82,No,3.0,8.9,No
8120,A350,0.8,3.33,No,5.51,2.69,Yes
8121,A350,7.81,1.41,No,1.05,0.39,Yes
8122,A380,9.45,1.1,No,0.5,1.0,No
8123,A320,8.34,0.35,No,3.9,8.56,Yes
8124,A380,6.4,1.71,Yes,9.18,0.03,Yes
8125,B787,4.14,9.52,Yes,4.0,1.19,Yes
8126,A350,9.49,6.8,Yes,4.8,9.45,No
8127,A380,0.23,4.82,Yes,9.75,6.71,No
8128,A320,3.18,3.77,Yes,7.05,8.11,No
8129,B737,7.89,2.54,Yes,7.2,9.56,Yes
8130,B787,7.45,0.55,Yes,9.16,8.53,No
8131,B737,8.72,5.35,No,7.65,3.2,Yes
8132,B787,3.61,5.38,No,8.44,3.93,No
8133,A320,4.53,3.72,No,3.32,8.34,Yes
8134,B737,5.53,9.39,Yes,2.83,9.4,No
8135,A380,5.26,2.13,No,7.49,4.46,Yes
8136,B787,7.43,2.76,Yes,8.18,0.53,No
8137,A320,7.34,7.41,Yes,0.3,0.84,No
8138,A350,5.99,8.23,No,2.44,4.65,Yes
8139,A380,0.8,9.92,Yes,3.53,0.52,No
8140,A320,2.03,0.33,No,1.42,2.53,No
8141,A320,1.6,0.94,Yes,9.93,6.78,Yes
8142,A320,4.08,9.09,Yes,9.86,2.87,Yes
8143,A320,0.6,9.39,No,7.16,2.74,No
8144,B787,0.41,8.48,Yes,0.51,7.42,No
8145,A350,0.89,9.9,Yes,8.04,3.87,Yes
8146,A380,8.87,9.47,No,6.24,7.81,No
8147,A320,6.0,7.47,No,3.8,9.03,No
8148,B737,9.33,0.34,Yes,2.97,9.74,Yes
8149,B737,4.81,4.18,Yes,6.94,1.44,Yes
8150,B787,3.28,5.4,Yes,9.63,4.71,Yes
8151,A320,7.78,1.82,Yes,8.64,5.78,No
8152,B737,7.37,0.39,No,9.91,2.78,Yes
8153,B737,9.49,5.3,Yes,0.93,1.13,Yes
8154,A320,3.0,5.65,No,6.58,0.14,Yes
8155,B737,9.86,5.34,Yes,7.26,9.55,No
8156,B787,1.94,7.77,No,3.11,8.11,Yes
8157,B787,8.71,0.08,Yes,8.94,2.58,Yes
8158,A320,6.87,7.67,No,4.2,6.03,No
8159,A380,2.19,5.3,Yes,7.54,7.23,No
8160,A350,8.28,4.29,Yes,9.39,9.86,No
8161,A320,1.72,6.75,No,4.88,6.94,Yes
8162,A320,6.76,9.84,Yes,3.43,4.7,Yes
8163,B737,6.06,4.57,No,5.05,4.72,No
8164,B737,0.65,9.75,No,7.25,2.71,No
8165,A380,4.63,4.34,Yes,4.73,5.47,Yes
8166,A380,1.83,2.75,No,8.72,6.04,No
8167,A350,8.0,4.67,No,6.67,4.09,No
8168,A350,1.48,6.02,No,4.67,5.54,Yes
8169,B787,1.98,2.87,Yes,1.12,1.08,Yes
8170,A380,5.18,6.61,Yes,4.78,4.82,No
8171,A380,1.19,5.96,Yes,0.28,6.46,No
8172,A320,1.49,1.45,Yes,4.77,9.0,Yes
8173,A350,3.05,4.04,No,8.26,5.78,No
8174,A380,5.05,3.2,No,8.31,9.62,No
8175,B787,7.13,1.2,No,2.19,7.64,No
8176,B787,9.34,4.87,No,8.49,1.76,No
8177,A320,6.65,8.61,Yes,0.11,3.22,Yes
8178,A320,4.69,8.42,No,7.94,3.05,No
8179,A320,7.01,4.92,No,2.56,9.26,No
8180,B737,6.02,8.1,No,9.33,2.37,No
8181,A320,8.11,3.14,No,1.42,3.81,No
8182,A380,5.69,6.18,Yes,5.29,7.32,No
8183,A320,9.81,8.62,No,1.52,6.95,No
8184,A350,7.32,4.48,Yes,8.53,4.28,No
8185,A320,4.24,2.13,Yes,2.36,5.55,No
8186,B737,7.42,5.36,Yes,5.78,2.48,No
8187,B787,7.63,0.46,Yes,2.15,7.34,Yes
8188,A350,6.75,5.95,Yes,6.9,9.52,No
8189,B787,4.6,1.36,Yes,5.9,6.64,No
8190,A380,1.28,6.4,Yes,5.04,5.87,No
8191,B787,5.61,8.38,Yes,3.94,2.79,No
8192,A380,0.4,8.98,No,6.01,7.09,Yes
8193,B737,8.75,2.91,Yes,5.32,3.25,No
8194,A380,1.71,8.72,No,8.39,9.9,Yes
8195,A320,6.44,3.31,No,5.01,9.58,No
8196,B737,7.81,5.74,Yes,5.5,2.06,Yes
8197,A350,2.78,0.35,No,5.74,8.09,No
8198,B787,0.03,3.2,Yes,6.87,8.3,No
8199,B737,3.75,2.06,Yes,3.36,3.67,No
8200,A350,6.93,2.9,No,8.73,7.72,No
8201,A320,8.13,7.91,No,3.17,4.84,Yes
8202,A350,1.68,5.64,No,1.65,7.25,No
8203,A350,2.64,4.49,No,1.13,4.48,No
8204,B737,0.28,8.8,Yes,6.3,9.96,No
8205,A350,2.29,4.83,Yes,1.1,5.07,Yes
8206,A380,4.73,1.52,Yes,2.91,7.88,Yes
8207,B737,0.09,9.44,No,7.14,2.62,Yes
8208,A380,9.69,1.94,No,9.19,9.5,No
8209,A320,5.12,0.19,No,5.0,9.58,No
8210,A380,5.66,9.89,No,1.59,1.79,No
8211,B737,5.93,8.16,Yes,9.39,1.05,No
8212,A380,5.59,8.96,No,9.35,8.32,Yes
8213,A320,1.24,8.31,Yes,8.46,7.72,Yes
8214,A350,3.7,4.01,Yes,9.5,0.29,Yes
8215,A380,0.75,0.46,Yes,3.08,3.16,No
8216,B787,2.19,0.85,Yes,3.8,8.89,Yes
8217,A380,9.72,8.51,No,5.01,7.09,Yes
8218,B787,6.08,2.6,No,7.73,0.66,No
8219,A380,5.05,4.67,No,1.15,5.48,No
8220,B787,1.81,9.72,No,8.72,3.56,No
8221,A320,3.72,3.82,No,7.38,5.8,Yes
8222,A320,1.54,6.71,Yes,8.53,0.2,No
8223,B787,0.9,8.66,Yes,5.87,5.2,Yes
8224,B787,0.26,3.79,No,3.22,2.82,Yes
8225,A380,0.6,4.2,No,7.2,1.55,Yes
8226,B787,2.17,1.52,No,1.09,1.04,No
8227,A320,7.02,1.5,No,9.08,8.24,No
8228,A320,6.4,8.7,No,1.59,8.2,Yes
8229,B787,2.94,9.15,Yes,9.36,7.1,No
8230,B787,0.2,2.28,Yes,3.3,7.11,Yes
8231,A320,6.01,1.86,No,6.99,0.76,No
8232,A320,2.93,5.53,No,1.4,0.12,Yes
8233,A350,0.24,6.51,Yes,7.07,0.43,No
8234,B787,3.67,0.37,No,4.92,5.47,Yes
8235,B737,9.88,4.58,Yes,3.54,4.96,Yes
8236,B737,8.94,1.81,Yes,4.38,6.82,No
8237,A380,4.56,3.45,No,5.6,7.48,Yes
8238,B737,3.78,2.73,No,0.41,3.46,No
8239,A320,8.37,0.01,Yes,1.14,6.12,No
8240,B737,6.53,9.73,No,2.06,5.72,Yes
8241,A350,7.67,0.67,No,0.06,7.02,No
8242,A380,5.54,1.17,No,5.72,0.59,Yes
8243,A380,1.97,6.9,No,4.84,5.34,Yes
8244,A350,7.05,3.25,No,8.5,7.88,No
8245,A350,8.45,2.71,No,8.71,1.89,Yes
8246,A380,5.36,1.18,No,6.89,4.35,No
8247,B787,3.92,4.51,Yes,9.38,1.95,Yes
8248,B787,1.6,0.53,Yes,8.43,4.24,Yes
8249,A380,7.94,0.41,No,1.71,7.26,Yes
8250,B737,3.01,7.52,Yes,4.99,3.13,Yes
8251,B737,6.93,9.36,Yes,1.03,6.58,Yes
8252,A320,4.08,2.49,No,3.15,9.17,Yes
8253,B737,5.62,6.24,Yes,0.45,1.73,No
8254,B737,0.61,2.13,No,6.24,1.21,Yes
8255,A350,9.56,5.1,No,2.11,5.25,Yes
8256,A320,9.15,0.33,Yes,3.46,4.09,Yes
8257,A380,8.93,9.5,Yes,8.02,0.62,Yes
8258,B737,6.6,4.92,Yes,5.3,1.62,Yes
8259,B737,1.41,1.84,Yes,2.33,4.77,No
8260,B737,8.29,8.04,Yes,9.95,0.73,Yes
8261,B787,9.6,9.6,No,0.5,7.94,Yes
8262,B737,9.43,2.41,No,1.01,7.76,No
8263,B787,3.87,3.95,Yes,6.2,4.24,Yes
8264,B787,9.65,0.23,No,5.77,8.58,No
8265,A380,3.19,3.31,No,5.64,3.7,Yes
8266,B737,3.8,7.34,Yes,9.07,9.17,No
8267,A320,5.57,3.54,No,4.88,2.94,No
8268,B737,7.99,0.61,No,4.77,3.78,No
8269,B787,8.8,1.01,Yes,0.62,3.46,No
8270,A350,5.67,0.73,No,8.51,9.65,No
8271,A320,3.16,5.46,Yes,3.28,3.5,No
8272,A380,4.78,7.82,No,6.35,1.44,Yes
8273,B737,4.55,0.83,No,9.17,6.16,No
8274,A380,1.36,9.86,No,2.66,1.65,No
8275,A320,2.92,8.37,Yes,8.48,2.6,No
8276,A320,6.6,5.55,Yes,7.63,5.28,No
8277,A380,8.45,5.34,No,9.61,5.32,Yes
8278,A320,7.21,6.11,Yes,7.21,5.13,Yes
8279,B787,5.91,2.53,Yes,7.43,8.66,No
8280,B737,6.06,6.72,No,3.45,6.52,No
8281,B787,9.68,5.63,No,3.18,3.88,Yes
8282,B737,1.39,8.58,No,8.29,0.93,Yes
8283,A350,5.38,7.11,No,5.35,0.7,Yes
8284,A380,5.08,8.54,Yes,7.98,8.87,No
8285,A320,0.46,0.49,No,9.27,1.79,Yes
8286,A350,0.63,4.99,No,8.21,2.01,No
8287,B787,4.3,2.98,Yes,3.34,5.12,Yes
8288,B737,3.12,5.69,No,4.17,3.48,Yes
8289,B737,3.59,5.39,No,8.84,6.02,No
8290,A350,4.48,7.58,No,4.9,8.08,No
8291,A380,7.25,7.5,No,6.04,8.51,No
8292,A380,4.03,4.43,Yes,0.51,5.0,Yes
8293,B737,6.03,6.38,No,3.8,0.28,No
8294,A380,3.18,9.29,No,0.94,9.04,Yes
8295,B737,3.79,9.68,Yes,1.87,6.24,No
8296,A380,5.18,2.87,No,9.42,9.41,No
8297,A380,3.92,5.56,No,6.66,2.32,No
8298,B737,3.29,8.06,Yes,3.94,5.96,No
8299,A350,6.27,2.2,Yes,5.55,6.3,No
8300,B737,2.03,9.0,No,5.39,8.01,No
8301,A320,1.86,7.6,No,8.22,6.41,Yes
8302,A350,6.86,0.76,No,4.36,4.23,Yes
8303,A380,9.63,0.6,No,3.43,5.43,Yes
8304,A350,4.53,5.12,Yes,3.23,3.84,Yes
8305,B787,4.9,5.64,Yes,5.71,1.11,Yes
8306,B787,8.94,6.18,No,2.25,3.34,No
8307,A350,0.01,3.05,No,4.15,2.19,No
8308,A380,0.5,8.02,Yes,6.35,7.22,Yes
8309,A380,5.57,0.08,No,6.2,3.62,No
8310,A380,5.08,2.58,Yes,4.89,6.49,No
8311,B737,2.04,8.72,No,5.27,1.88,No
8312,A380,8.04,6.83,No,7.43,4.34,No
8313,A350,4.94,9.56,Yes,1.6,4.08,No
8314,A380,1.43,4.11,Yes,5.54,2.03,No
8315,B787,8.11,0.14,No,2.6,2.39,No
8316,A380,6.84,1.91,No,7.02,4.27,No
8317,B737,7.49,3.52,Yes,7.47,1.65,Yes
8318,A380,1.04,6.93,Yes,9.09,3.04,No
8319,A380,2.99,6.48,Yes,7.09,4.74,No
8320,A380,0.69,5.29,No,4.25,6.29,No
8321,B737,0.28,4.8,No,8.92,2.35,No
8322,A350,2.54,9.96,No,5.97,5.86,No
8323,B737,2.98,0.71,No,6.85,1.84,No
8324,A350,5.77,8.69,No,4.85,4.91,Yes
8325,B787,3.77,2.26,Yes,3.75,5.64,Yes
8326,A350,3.73,0.73,No,9.79,9.87,Yes
8327,A320,5.49,3.54,No,4.71,1.41,Yes
8328,B737,5.69,8.73,No,1.62,3.6,Yes
8329,A380,0.25,4.35,No,5.33,5.54,No
8330,A320,2.96,1.41,Yes,5.23,7.25,No
8331,B787,2.63,3.53,Yes,5.65,8.76,Yes
8332,A380,2.17,0.3,Yes,6.73,0.45,Yes
8333,A380,2.4,7.72,No,5.51,5.76,No
8334,B787,7.25,0.71,No,7.4,4.09,No
8335,A350,7.58,1.89,Yes,5.51,7.75,Yes
8336,B787,6.42,5.96,No,8.25,8.41,Yes
8337,B787,5.75,4.95,No,5.68,9.43,Yes
8338,A380,4.33,0.24,No,5.48,4.85,No
8339,A350,5.45,2.31,Yes,2.84,8.19,Yes
8340,A350,8.99,5.78,No,4.87,1.06,Yes
8341,A380,3.64,4.19,No,3.58,1.34,Yes
8342,B737,8.7,4.59,No,0.31,1.57,Yes
8343,A350,6.75,9.41,Yes,1.61,8.47,Yes
8344,A350,7.65,6.76,Yes,8.52,8.58,Yes
8345,A350,2.07,2.92,No,4.66,5.69,No
8346,A380,1.61,9.96,No,6.22,3.96,No
8347,A350,7.78,1.69,Yes,8.39,7.35,Yes
8348,A380,6.61,0.09,No,7.35,3.09,Yes
8349,A320,8.69,5.07,No,3.13,7.24,No
8350,A380,0.87,4.57,No,9.12,7.67,No
8351,B737,6.97,2.29,Yes,4.77,2.92,No
8352,A380,3.58,6.02,Yes,1.41,3.01,Yes
8353,A350,5.03,6.03,No,8.36,1.58,No
8354,A320,5.8,4.44,No,3.08,9.52,No
8355,A320,6.88,8.26,No,7.39,4.94,Yes
8356,A350,4.86,0.52,Yes,9.21,8.0,No
8357,A380,0.69,7.46,No,3.6,8.99,Yes
8358,B787,4.75,1.19,No,0.68,9.46,Yes
8359,A350,6.78,8.42,Yes,6.23,3.54,Yes
8360,B737,2.3,0.51,No,5.17,6.76,No
8361,B787,2.43,1.9,No,2.5,4.85,No
8362,B787,2.99,7.41,No,1.45,5.17,Yes
8363,A350,7.73,2.14,No,9.88,9.42,No
8364,A380,9.91,8.22,No,6.97,1.23,No
8365,A350,6.38,2.73,Yes,7.27,4.14,No
8366,B787,6.96,2.72,Yes,8.93,1.28,Yes
8367,B737,0.96,3.57,No,5.56,8.46,Yes
8368,B787,9.61,8.88,Yes,3.81,0.79,No
8369,B737,3.75,1.9,Yes,3.97,6.85,Yes
8370,B787,2.89,0.38,Yes,9.45,3.45,Yes
8371,A320,1.75,7.75,Yes,7.83,0.25,Yes
8372,A380,4.61,6.59,No,7.32,5.0,No
8373,B787,4.54,2.91,Yes,8.99,0.83,Yes
8374,B787,6.98,4.48,No,2.98,6.0,Yes
8375,A380,5.4,3.43,No,4.24,1.44,No
8376,B737,7.16,6.75,Yes,7.55,9.87,No
8377,B737,2.78,3.79,No,1.21,3.78,No
8378,A350,2.09,5.16,Yes,1.59,1.12,No
8379,B787,5.81,5.43,Yes,6.98,2.87,No
8380,A350,9.28,1.61,No,6.1,6.57,Yes
8381,A320,8.15,7.67,No,2.45,6.8,No
8382,B787,1.3,4.95,Yes,5.18,4.96,Yes
8383,A350,2.85,7.79,Yes,7.75,6.55,Yes
8384,A350,3.15,2.18,No,4.77,4.21,Yes
8385,A380,1.39,5.38,Yes,3.17,6.55,No
8386,B737,0.26,9.03,Yes,7.5,4.85,Yes
8387,A320,6.65,3.91,No,4.51,1.76,Yes
8388,A320,5.7,3.14,No,2.78,7.99,Yes
8389,B787,0.37,6.5,Yes,8.45,2.15,Yes
8390,A320,5.45,5.93,Yes,8.22,4.48,Yes
8391,A380,2.18,0.66,Yes,1.76,5.41,No
8392,A320,5.66,7.8,Yes,1.67,2.59,Yes
8393,A320,4.4,9.41,Yes,6.28,6.73,Yes
8394,B787,3.71,0.83,No,1.8,5.66,Yes
8395,A350,4.9,5.97,No,4.29,0.25,No
8396,A350,1.19,9.97,No,7.01,8.87,Yes
8397,A350,9.13,6.05,Yes,2.91,2.61,No
8398,B787,2.58,0.46,Yes,4.86,4.22,No
8399,B787,5.32,4.25,Yes,4.44,2.17,Yes
8400,A380,2.3,4.5,No,0.68,2.6,Yes
8401,A380,2.07,0.93,No,1.75,2.85,Yes
8402,A350,1.94,0.15,No,9.62,4.99,No
8403,A380,3.94,4.48,No,1.95,7.32,No
8404,B737,4.73,6.89,No,0.31,9.79,No
8405,B737,2.84,5.04,Yes,7.2,0.12,No
8406,A380,8.8,8.61,No,3.73,1.6,Yes
8407,A350,9.81,1.77,No,5.23,4.67,No
8408,B787,7.32,5.65,Yes,5.34,1.86,Yes
8409,A320,5.87,4.35,Yes,3.52,6.64,Yes
8410,B737,9.9,4.32,Yes,5.5,2.67,Yes
8411,B787,4.04,2.04,Yes,7.71,2.57,No
8412,A350,7.33,3.77,No,5.02,5.91,No
8413,B737,2.93,0.67,No,8.8,8.53,Yes
8414,A320,7.73,9.63,Yes,1.11,1.6,Yes
8415,B737,0.37,0.15,No,3.75,9.48,Yes
8416,A380,8.64,9.16,Yes,9.68,0.65,Yes
8417,A380,7.82,0.38,Yes,5.0,8.61,Yes
8418,B737,2.63,1.89,Yes,4.84,8.14,No
8419,A380,0.58,7.58,Yes,7.3,9.13,No
8420,B737,2.38,8.63,No,7.66,5.08,Yes
8421,A320,2.84,9.72,Yes,8.68,6.5,Yes
8422,A320,7.02,0.06,No,4.63,6.66,Yes
8423,B787,1.35,0.92,Yes,8.49,4.45,Yes
8424,A320,7.35,2.13,Yes,0.1,2.8,No
8425,B737,1.05,4.8,Yes,9.19,8.07,Yes
8426,B737,5.08,2.36,Yes,1.49,9.24,Yes
8427,B737,1.07,4.42,Yes,2.61,5.28,Yes
8428,A320,2.95,3.07,No,5.04,6.32,Yes
8429,A350,1.16,5.31,No,7.82,9.23,Yes
8430,B787,2.25,3.99,Yes,4.67,5.47,No
8431,A350,5.71,3.69,Yes,1.64,2.59,No
8432,B737,8.95,0.18,Yes,3.25,5.6,Yes
8433,A320,2.81,3.56,Yes,1.36,5.73,Yes
8434,A380,9.88,6.85,Yes,8.83,6.43,Yes
8435,B737,6.34,8.09,Yes,2.35,0.82,Yes
8436,B787,5.45,9.65,Yes,7.01,4.11,No
8437,A350,5.67,4.36,No,4.61,4.12,Yes
8438,A350,6.37,8.59,No,6.5,1.3,No
8439,B737,7.33,8.9,Yes,6.82,3.6,Yes
8440,B787,6.87,8.51,No,8.9,7.41,No
8441,A380,2.36,2.16,Yes,4.3,6.73,No
8442,B737,8.72,1.83,Yes,9.69,1.59,Yes
8443,B737,4.75,3.16,Yes,9.35,1.19,No
8444,B737,3.45,2.73,Yes,8.51,2.23,No
8445,A380,1.83,9.21,No,0.68,5.57,No
8446,A380,3.08,2.35,No,8.4,3.74,No
8447,A380,0.81,8.18,Yes,5.67,0.71,No
8448,A350,2.79,8.07,Yes,2.39,1.1,Yes
8449,B787,6.15,4.07,Yes,9.99,2.38,No
8450,A380,4.28,8.27,Yes,1.22,8.92,No
8451,A350,9.59,3.48,Yes,0.5,7.8,No
8452,B737,5.14,1.08,Yes,0.09,0.01,No
8453,A350,0.29,5.04,Yes,1.44,5.34,Yes
8454,B787,5.9,8.09,Yes,5.23,2.95,Yes
8455,A350,9.76,3.76,Yes,4.65,6.76,Yes
8456,A350,0.23,0.49,Yes,6.84,5.88,Yes
8457,B787,7.83,0.65,Yes,8.21,1.56,No
8458,A320,7.71,3.4,Yes,8.65,0.02,Yes
8459,A320,5.73,0.98,Yes,6.09,6.96,No
8460,A350,3.1,6.65,No,6.57,9.62,Yes
8461,B737,2.19,0.78,No,8.76,5.6,No
8462,A350,5.14,5.47,Yes,9.45,5.35,No
8463,A380,5.41,2.0,No,6.99,2.46,No
8464,B737,5.69,0.44,No,4.1,8.84,Yes
8465,A380,0.19,3.2,No,4.95,3.72,No
8466,B787,2.93,3.27,No,2.93,9.31,Yes
8467,B787,2.57,6.77,Yes,6.96,2.56,Yes
8468,B787,0.59,7.97,Yes,4.4,7.06,Yes
8469,A320,2.86,6.03,Yes,2.69,2.77,Yes
