FlightID,AircraftType,FuelPlanned,FuelActual,RouteAdherence,PerformanceRating,GoAround,WeatherConditions,PilotEfficiency,OptimizedOperation
8839,B787,9.38,0.98,2.36,6.02,Yes,Clear,2.8,No
8840,A320,5.97,8.86,1.41,5.85,No,Fog,4.1,No
8841,A380,2.3,2.86,2.11,5.4,No,Clear,9.69,No
8842,A350,0.66,4.37,6.11,5.69,Yes,Thunderstorm,2.85,Yes
8843,A350,6.53,4.51,9.62,6.61,Yes,Clear,7.54,Yes
8844,A350,4.13,1.55,0.4,4.58,Yes,Clear,3.43,No
8845,B787,4.41,6.53,7.92,7.45,No,Snow,0.87,No
8846,B787,6.78,5.63,5.29,3.78,Yes,Snow,8.33,No
8847,A380,0.65,0.74,8.45,4.92,Yes,Clear,9.58,Yes
8848,B787,9.93,1.02,4.91,9.77,Yes,Fog,9.71,Yes
8849,A380,3.26,7.47,7.26,6.15,Yes,Fog,9.64,No
8850,B787,7.84,7.25,4.47,3.13,No,Fog,3.7,No
8851,A350,7.95,2.17,8.61,9.46,Yes,Clear,5.0,Yes
8852,A380,9.93,9.76,4.81,5.56,No,Snow,5.63,No
8853,B737,0.44,1.66,6.07,0.55,Yes,Clear,0.2,No
8854,B787,0.07,3.77,3.15,2.06,No,Fog,6.05,Yes
8855,B787,8.0,9.1,4.62,4.52,No,Fog,0.73,Yes
8856,A320,2.98,0.34,1.91,8.61,Yes,Clear,5.03,Yes
8857,A380,3.63,3.59,7.69,0.94,Yes,Thunderstorm,1.04,No
8858,B737,3.48,5.17,7.99,1.29,No,Fog,5.55,No
8859,A350,8.81,6.2,4.5,9.01,Yes,Clear,0.08,No
8860,A350,5.81,1.1,5.71,8.08,Yes,Clear,8.41,No
8861,A350,3.46,6.59,2.02,2.34,No,Snow,3.82,No
8862,A350,4.69,1.14,6.1,7.21,No,Snow,9.31,Yes
8863,A320,6.75,8.25,9.44,1.12,Yes,Clear,2.09,Yes
8864,B787,6.22,0.32,8.34,6.3,No,Fog,6.58,Yes
8865,B787,3.66,8.79,0.27,2.91,Yes,Snow,0.5,No
8866,A320,9.55,4.54,4.45,8.36,Yes,Snow,8.65,Yes
8867,B737,4.21,1.82,2.6,8.38,Yes,Rain,1.07,Yes
8868,A320,7.5,5.4,4.67,8.69,No,Rain,9.29,Yes
8869,A350,6.93,8.36,2.81,7.6,No,Snow,2.72,No
8870,B787,7.13,4.83,1.02,5.29,No,Fog,8.1,Yes
8871,B737,1.22,8.35,3.06,0.84,No,Snow,8.59,No
8872,A380,9.64,9.4,9.06,7.22,No,Fog,1.92,No
8873,A320,4.16,4.18,0.78,2.27,Yes,Snow,4.03,Yes
8874,A320,9.4,2.91,4.19,5.12,No,Rain,3.76,Yes
8875,A320,9.25,2.26,2.44,9.46,Yes,Thunderstorm,6.99,No
8876,A380,9.47,5.95,3.11,6.85,No,Fog,6.92,No
8877,B737,5.48,9.53,0.19,1.61,Yes,Thunderstorm,3.14,No
8878,A350,3.62,1.6,2.17,7.63,Yes,Clear,9.47,No
8879,B787,9.28,2.19,8.13,3.29,Yes,Fog,0.76,No
8880,B787,5.13,0.3,6.75,0.01,Yes,Fog,9.54,No
8881,A350,1.47,2.77,9.26,5.87,Yes,Rain,5.66,Yes
8882,B787,8.17,7.18,2.65,0.88,No,Snow,2.35,Yes
8883,B787,1.41,7.76,2.98,5.03,Yes,Clear,7.67,Yes
8884,A380,8.45,7.12,5.73,8.79,No,Fog,0.11,No
8885,A320,2.61,5.21,9.14,0.4,Yes,Fog,9.19,Yes
8886,B737,8.2,5.76,3.46,0.5,No,Fog,6.89,Yes
8887,B787,7.17,8.49,3.49,3.28,No,Clear,6.8,Yes
8888,B737,6.72,4.36,1.16,9.84,No,Rain,6.59,Yes
8889,A350,9.81,4.24,0.54,5.97,No,Thunderstorm,6.83,No
8890,A380,6.07,8.39,5.52,6.41,No,Snow,4.36,Yes
8891,B787,8.92,3.68,2.3,4.94,Yes,Clear,0.57,Yes
8892,A320,0.68,6.8,8.35,3.33,Yes,Thunderstorm,0.0,No
8893,B737,7.16,9.71,6.87,6.32,No,Snow,0.67,Yes
8894,A380,9.17,6.32,6.32,2.27,Yes,Rain,9.86,Yes
8895,A320,4.12,7.03,5.45,7.23,No,Snow,0.19,Yes
8896,B737,2.13,2.51,7.82,2.73,No,Thunderstorm,4.06,No
8897,B737,4.58,2.05,5.17,2.89,Yes,Thunderstorm,5.53,Yes
8898,A320,7.99,7.49,6.61,8.98,No,Fog,3.71,Yes
8899,B737,7.33,3.3,7.49,3.55,Yes,Snow,2.74,Yes
8900,A350,5.12,4.26,9.72,8.09,No,Rain,9.26,Yes
8901,B737,1.28,1.7,4.42,0.22,No,Clear,2.86,Yes
8902,A350,0.57,9.41,9.39,5.09,Yes,Fog,7.35,No
8903,B737,3.75,8.77,2.84,2.18,No,Thunderstorm,4.09,Yes
8904,A320,5.52,8.03,4.27,3.6,Yes,Fog,7.64,Yes
8905,A350,4.72,1.41,3.63,9.24,Yes,Clear,1.47,No
8906,B737,6.48,3.2,1.23,5.89,Yes,Fog,5.61,No
8907,B787,6.54,9.73,5.23,2.92,No,Snow,9.77,Yes
8908,A320,4.42,5.46,7.19,7.39,Yes,Fog,6.26,No
8909,A320,7.83,2.14,5.07,6.08,Yes,Clear,4.28,Yes
8910,A380,0.07,3.2,8.32,2.94,Yes,Clear,1.58,No
8911,B737,6.04,9.35,9.89,3.88,Yes,Clear,0.19,No
8912,B787,5.37,9.97,2.47,3.58,Yes,Snow,0.89,No
8913,B737,1.61,2.18,0.49,1.16,Yes,Fog,5.18,Yes
8914,A320,3.63,6.12,8.3,2.97,Yes,Thunderstorm,0.98,No
8915,A350,1.61,2.0,6.26,6.18,Yes,Snow,2.31,Yes
8916,B737,7.26,8.98,5.21,0.74,Yes,Snow,7.6,Yes
8917,A380,2.39,0.63,8.37,6.76,Yes,Snow,7.45,No
8918,B787,1.42,7.29,2.3,8.99,No,Fog,1.63,No
8919,B787,3.11,7.98,8.67,1.75,Yes,Fog,5.26,Yes
8920,A380,8.68,2.76,3.96,7.13,Yes,Snow,8.31,No
8921,A320,2.68,7.78,0.43,4.3,Yes,Snow,0.91,No
8922,A380,9.61,8.86,1.88,3.77,Yes,Fog,1.43,Yes
8923,B787,5.03,5.64,4.63,0.87,Yes,Thunderstorm,0.04,No
8924,A350,5.93,8.51,4.58,7.99,Yes,Fog,4.18,No
8925,A320,4.64,0.3,0.01,6.94,No,Snow,9.96,No
8926,B787,9.58,6.6,1.17,9.14,No,Thunderstorm,4.17,Yes
8927,A380,7.72,1.81,9.61,6.07,No,Snow,5.16,Yes
8928,A350,8.54,5.29,6.23,9.05,No,Rain,4.07,No
8929,A320,2.21,4.95,7.42,8.88,No,Thunderstorm,3.76,Yes
8930,A320,1.03,8.41,2.44,4.41,No,Thunderstorm,3.98,Yes
8931,A380,3.27,4.55,3.08,5.41,No,Fog,1.47,Yes
8932,B787,6.49,1.55,3.36,7.92,No,Clear,1.79,Yes
8933,B737,8.48,5.12,8.68,9.55,No,Thunderstorm,1.53,Yes
8934,A320,9.33,2.26,3.72,4.92,No,Snow,5.39,No
8935,B737,8.04,8.38,2.77,7.8,No,Fog,5.76,No
8936,A380,6.66,2.3,6.93,1.32,No,Thunderstorm,3.22,Yes
8937,B787,7.79,6.44,2.08,5.23,No,Snow,8.28,No
8938,A320,6.11,9.53,4.42,8.88,No,Thunderstorm,4.65,Yes
8939,B787,9.42,8.59,8.55,5.22,No,Rain,7.99,Yes
8940,B787,3.92,6.94,6.55,1.7,Yes,Rain,2.88,No
8941,B737,4.36,8.21,3.45,2.73,No,Fog,4.09,Yes
8942,A350,3.73,6.87,7.09,9.89,Yes,Snow,8.0,Yes
8943,B787,2.37,5.99,7.93,5.53,Yes,Rain,8.14,Yes
8944,B737,4.65,6.37,9.78,5.03,Yes,Thunderstorm,2.15,Yes
8945,B737,7.74,3.02,3.99,4.36,Yes,Thunderstorm,7.32,Yes
8946,A380,5.93,0.61,6.53,3.47,Yes,Fog,9.52,Yes
8947,B787,7.78,0.73,9.97,2.94,Yes,Rain,3.33,No
8948,A380,1.1,9.14,4.64,8.06,Yes,Rain,6.68,Yes
8949,A380,5.61,8.19,1.18,3.79,Yes,Clear,7.05,No
8950,A320,0.31,0.73,8.05,1.85,No,Clear,5.95,No
8951,A380,6.87,0.71,3.77,7.94,Yes,Rain,6.69,Yes
8952,A380,5.65,9.81,2.65,3.6,Yes,Rain,6.07,Yes
8953,A320,8.9,4.35,2.81,9.22,No,Rain,7.85,Yes
8954,A320,9.75,8.31,5.5,6.22,Yes,Fog,4.82,Yes
8955,B737,6.45,6.96,9.03,5.28,No,Snow,8.02,No
8956,B787,7.79,4.34,3.24,5.85,Yes,Clear,7.66,No
8957,A380,9.14,7.45,0.49,3.65,No,Snow,6.36,No
8958,A350,9.05,1.81,4.02,7.28,Yes,Clear,2.22,No
8959,B737,9.86,8.4,1.3,0.47,No,Snow,9.95,Yes
8960,A350,1.93,2.65,8.89,3.43,Yes,Rain,2.27,Yes
8961,B737,2.62,3.17,1.17,9.25,Yes,Clear,5.36,No
8962,B737,0.16,0.18,0.94,7.33,Yes,Rain,5.24,No
8963,B737,7.91,5.17,1.2,2.82,Yes,Clear,6.37,No
8964,A380,8.15,6.37,3.9,5.46,Yes,Rain,5.94,Yes
8965,A320,9.73,2.95,6.37,9.63,Yes,Snow,1.75,Yes
8966,B737,5.86,2.49,9.81,2.29,No,Fog,5.34,No
8967,B787,2.51,7.53,2.77,3.0,Yes,Rain,9.78,Yes
8968,B737,5.41,2.16,0.53,2.05,No,Rain,7.45,Yes
8969,A320,2.92,3.95,6.94,9.53,Yes,Fog,4.17,No
8970,B737,2.09,0.4,8.92,7.66,No,Snow,7.07,Yes
8971,A350,9.85,9.05,1.28,7.64,Yes,Snow,2.17,Yes
8972,A380,8.02,3.36,0.83,5.47,Yes,Fog,5.6,No
8973,B737,2.75,8.04,8.98,3.79,No,Rain,8.98,No
8974,A320,9.33,7.37,0.85,5.48,Yes,Rain,3.08,Yes
8975,B787,1.1,4.65,4.29,7.23,No,Thunderstorm,5.04,Yes
8976,B737,7.88,9.83,8.76,4.96,No,Clear,8.89,No
8977,A350,7.22,7.62,5.07,1.26,Yes,Thunderstorm,5.5,Yes
8978,A320,1.55,8.44,9.87,0.2,No,Snow,6.95,Yes
8979,A350,3.63,9.52,9.73,4.12,No,Rain,0.35,No
8980,A380,9.56,6.02,6.83,5.36,Yes,Fog,1.97,Yes
8981,A350,8.1,6.19,1.23,7.72,No,Thunderstorm,2.66,Yes
8982,B737,0.4,2.45,8.75,7.11,Yes,Snow,9.48,Yes
8983,B737,7.33,6.39,9.58,8.73,No,Thunderstorm,4.55,No
8984,B737,8.04,4.9,4.59,0.11,Yes,Thunderstorm,4.06,Yes
8985,A320,8.79,8.34,2.33,3.29,Yes,Rain,8.25,No
8986,A320,4.72,4.17,8.26,4.77,No,Thunderstorm,0.07,No
8987,A380,9.45,6.99,9.54,6.96,Yes,Rain,9.73,Yes
8988,B737,4.47,8.38,5.6,3.59,Yes,Thunderstorm,1.6,No
8989,B737,8.11,3.92,3.36,3.92,No,Snow,1.05,No
8990,A350,3.26,8.69,1.14,2.74,No,Clear,5.16,Yes
8991,B787,4.42,3.82,9.61,1.63,No,Snow,7.4,Yes
8992,A320,2.12,6.27,5.65,7.84,No,Thunderstorm,6.38,No
8993,B737,3.48,5.24,6.53,4.84,No,Thunderstorm,9.12,No
8994,A350,3.81,5.13,8.47,7.16,Yes,Fog,3.15,Yes
8995,B787,5.31,8.72,0.51,4.36,No,Fog,0.45,No
8996,B737,4.65,7.2,4.07,2.65,No,Rain,1.46,No
8997,A320,9.27,7.34,6.53,8.28,No,Fog,7.59,No
8998,A350,4.88,0.24,6.61,1.77,No,Clear,6.79,No
8999,B787,6.53,8.66,1.84,4.41,Yes,Clear,8.4,No
9000,A380,5.49,5.0,1.37,6.94,Yes,Snow,4.76,No
9001,A320,3.05,2.57,2.87,3.19,Yes,Thunderstorm,7.98,No
9002,B737,5.73,8.12,4.69,7.52,Yes,Thunderstorm,9.39,Yes
9003,B737,2.02,6.77,3.9,6.94,Yes,Clear,7.89,No
9004,B787,6.88,7.83,6.79,8.57,Yes,Snow,7.84,No
9005,A380,2.07,5.99,7.91,4.79,Yes,Snow,0.46,No
9006,B737,0.88,6.7,4.09,8.03,Yes,Clear,9.41,No
9007,A320,2.53,3.05,8.87,3.5,No,Thunderstorm,1.66,Yes
9008,A350,0.24,0.8,5.9,4.42,No,Rain,0.64,Yes
9009,A380,4.91,3.17,0.53,3.47,Yes,Clear,1.26,Yes
9010,B737,8.74,1.52,6.4,5.05,Yes,Fog,5.35,Yes
9011,A320,2.77,7.88,1.37,0.72,No,Clear,2.64,No
9012,A350,5.61,7.59,5.91,0.6,No,Thunderstorm,9.88,Yes
9013,A320,0.61,9.1,1.93,5.11,No,Snow,8.43,No
9014,A320,0.43,0.29,2.49,2.92,Yes,Thunderstorm,0.58,Yes
9015,A320,9.55,5.69,7.79,7.1,No,Thunderstorm,6.7,Yes
9016,A350,2.81,6.72,1.45,4.23,Yes,Thunderstorm,2.5,No
9017,A350,6.9,6.41,7.6,0.2,No,Snow,1.93,Yes
9018,A350,1.6,5.94,1.16,3.35,Yes,Rain,0.15,No
9019,A380,9.17,4.73,0.94,9.12,Yes,Fog,3.89,Yes
9020,A380,3.34,9.69,8.68,7.38,No,Clear,2.84,Yes
9021,A380,2.13,0.38,3.21,4.49,No,Clear,3.24,No
9022,B737,7.28,8.37,5.3,6.98,No,Thunderstorm,0.2,Yes
9023,A380,3.84,7.61,8.61,4.39,No,Snow,1.41,No
9024,A380,5.16,4.48,7.01,4.85,No,Snow,3.71,Yes
9025,A350,9.06,5.23,8.1,7.1,No,Fog,7.76,Yes
9026,A320,6.19,3.55,7.49,3.91,Yes,Clear,4.67,No
9027,A350,4.07,1.82,7.74,1.38,No,Thunderstorm,4.86,No
9028,B787,2.44,1.3,8.51,9.21,Yes,Fog,1.62,Yes
9029,A320,5.79,8.6,2.75,6.95,Yes,Snow,2.34,No
9030,B787,6.74,5.07,9.6,0.59,No,Thunderstorm,8.61,No
9031,B787,6.02,3.46,8.83,4.66,Yes,Rain,4.5,No
9032,A350,2.32,7.46,9.76,4.62,Yes,Fog,2.05,No
9033,A380,6.15,8.9,4.06,1.5,Yes,Fog,6.21,Yes
9034,A380,4.75,7.98,4.06,1.54,Yes,Clear,3.54,Yes
9035,B787,9.72,3.14,5.21,5.3,No,Thunderstorm,5.42,No
9036,A320,3.98,2.67,6.02,3.43,Yes,Rain,7.31,Yes
9037,A350,8.06,9.57,0.66,4.65,Yes,Thunderstorm,8.73,Yes
9038,A380,6.87,4.15,9.33,8.54,Yes,Fog,8.76,No
9039,A320,2.79,0.07,9.79,6.81,No,Rain,0.96,No
9040,A380,8.51,4.43,5.85,7.19,No,Rain,9.81,Yes
9041,B787,6.24,0.33,0.45,3.14,Yes,Clear,6.53,No
9042,A380,2.45,3.65,3.79,9.31,No,Thunderstorm,9.49,Yes
9043,A350,3.72,5.48,9.94,7.44,No,Rain,0.64,Yes
9044,B737,4.82,7.68,7.01,1.22,No,Clear,3.58,No
9045,A350,2.81,1.16,6.66,1.36,No,Clear,1.78,Yes
9046,B787,4.72,1.49,4.31,1.76,No,Rain,2.56,Yes
9047,B787,1.79,2.45,8.2,7.57,Yes,Clear,8.97,No
9048,B737,2.82,2.97,7.68,0.9,Yes,Snow,0.73,No
9049,B787,7.94,7.58,7.92,9.97,No,Snow,0.17,Yes
9050,B787,2.74,6.84,7.37,1.67,No,Rain,0.5,Yes
9051,B787,2.31,6.69,9.35,3.56,No,Thunderstorm,5.37,Yes
9052,B787,0.25,9.72,9.39,0.02,Yes,Snow,1.17,No
9053,A320,6.0,0.57,8.5,3.19,No,Snow,7.07,No
9054,A380,6.98,8.48,2.14,0.3,Yes,Snow,5.99,No
9055,A320,7.75,7.37,6.51,8.11,No,Rain,3.61,Yes
9056,A320,8.92,1.34,1.12,2.88,No,Clear,4.57,Yes
9057,A350,0.02,2.61,9.67,8.17,No,Thunderstorm,8.03,No
9058,A320,4.32,3.99,2.81,2.34,No,Clear,8.29,Yes
9059,B787,0.19,4.13,0.52,0.63,Yes,Clear,4.65,No
9060,A320,5.15,3.14,2.01,9.94,No,Thunderstorm,7.56,No
9061,B787,3.02,0.79,5.96,4.68,Yes,Rain,9.5,Yes
9062,A350,6.99,3.01,3.21,8.44,No,Thunderstorm,8.07,Yes
9063,A380,7.96,3.66,6.24,5.26,Yes,Thunderstorm,6.91,No
9064,B737,8.2,0.13,9.74,0.61,No,Rain,4.97,No
9065,B787,1.72,9.49,1.31,3.87,No,Rain,2.97,No
9066,B737,7.76,7.08,5.75,2.6,No,Fog,7.71,Yes
9067,B737,2.43,8.76,6.37,9.48,No,Fog,3.57,No
9068,B737,1.32,7.75,6.52,3.16,No,Thunderstorm,3.66,No
9069,B787,8.72,8.63,1.71,0.1,Yes,Clear,5.44,Yes
9070,A350,8.95,9.24,3.13,9.38,No,Snow,7.91,Yes
9071,A320,1.26,2.13,2.65,6.02,Yes,Rain,5.21,Yes
9072,A350,3.04,8.81,7.77,9.07,Yes,Thunderstorm,7.9,Yes
9073,B787,9.03,6.24,8.32,0.76,Yes,Rain,7.31,Yes
9074,B787,9.42,4.88,0.74,4.52,No,Thunderstorm,0.56,No
9075,B787,0.35,5.21,1.17,9.52,Yes,Fog,0.97,No
9076,A380,6.78,9.7,3.26,0.83,No,Clear,0.0,No
9077,A320,8.77,5.5,6.42,0.26,Yes,Rain,2.34,Yes
9078,B787,3.67,6.16,1.69,1.99,Yes,Snow,2.08,No
9079,A380,9.49,6.54,8.5,9.53,No,Fog,8.95,No
9080,B737,0.63,6.47,1.55,4.5,Yes,Clear,6.99,No
9081,A320,0.79,6.71,0.14,6.37,Yes,Thunderstorm,0.96,No
9082,A380,2.13,1.27,0.22,7.76,No,Clear,6.54,Yes
9083,B787,5.94,1.24,2.72,4.98,No,Clear,5.69,No
9084,A380,2.78,9.15,7.23,5.65,Yes,Thunderstorm,9.16,No
9085,A380,1.14,5.79,1.05,6.56,Yes,Thunderstorm,7.25,No
9086,A380,4.35,3.49,4.68,1.5,No,Rain,7.21,Yes
9087,B787,9.92,2.78,3.47,6.45,No,Snow,2.25,No
9088,A380,2.01,7.89,5.08,4.94,Yes,Snow,6.07,Yes
9089,A350,5.71,4.55,5.81,8.23,Yes,Clear,9.35,No
9090,B787,6.09,9.4,1.0,2.2,No,Clear,2.38,Yes
9091,B787,5.87,1.78,6.17,1.57,No,Rain,2.6,No
9092,A380,9.27,3.46,6.75,8.17,No,Thunderstorm,0.57,No
9093,A350,5.31,0.81,8.96,7.09,No,Rain,9.64,Yes
9094,A380,9.27,0.79,1.57,1.16,No,Thunderstorm,8.57,No
9095,A320,5.62,1.47,4.42,7.56,No,Rain,5.1,No
9096,A320,6.41,6.26,7.46,7.64,No,Thunderstorm,8.95,No
9097,A350,0.08,8.29,4.72,2.87,No,Clear,9.15,Yes
9098,B737,2.73,0.46,4.39,6.15,Yes,Thunderstorm,9.43,Yes
9099,A320,9.47,1.07,3.9,2.21,Yes,Thunderstorm,7.44,No
9100,A350,7.71,7.54,3.0,9.21,Yes,Fog,5.86,No
9101,A380,8.29,8.93,6.51,6.84,Yes,Rain,2.51,Yes
9102,B737,8.59,3.87,9.59,6.29,No,Snow,6.96,No
9103,B737,2.63,7.03,3.84,9.73,Yes,Rain,6.17,No
9104,A350,8.74,6.97,6.98,3.13,No,Fog,4.0,No
9105,A380,5.73,6.52,6.9,5.65,No,Fog,6.95,No
9106,A320,8.72,8.47,2.31,8.06,Yes,Thunderstorm,4.26,Yes
9107,A320,0.46,7.3,1.38,3.8,No,Thunderstorm,0.14,No
9108,A320,6.33,6.1,4.64,4.2,No,Thunderstorm,7.38,No
9109,A350,8.93,5.86,2.67,9.49,No,Snow,1.71,Yes
9110,B787,1.4,4.97,4.61,5.0,No,Snow,2.08,No
9111,A350,4.23,4.79,8.59,0.37,No,Snow,7.54,No
9112,A350,3.87,6.39,7.71,4.17,Yes,Fog,9.41,No
9113,B787,7.81,1.87,7.14,0.51,No,Thunderstorm,9.26,No
9114,A380,5.3,0.15,0.32,4.14,No,Snow,9.21,No
9115,B787,7.91,6.99,7.05,1.53,No,Clear,2.8,Yes
9116,B787,4.34,1.69,4.44,3.93,No,Rain,9.68,Yes
9117,B787,5.86,8.6,5.32,4.01,No,Snow,8.23,Yes
9118,A350,5.44,8.15,10.0,4.87,Yes,Clear,1.08,No
9119,A380,0.33,1.24,4.27,3.33,Yes,Thunderstorm,8.46,Yes
9120,B787,5.36,8.96,8.3,0.41,No,Thunderstorm,1.57,No
9121,B737,8.17,6.93,5.58,3.0,No,Thunderstorm,3.5,No
9122,A320,5.24,3.12,8.06,4.75,No,Rain,9.88,No
9123,A350,6.92,7.52,7.72,6.65,Yes,Snow,8.81,No
9124,A350,1.84,8.05,1.72,3.08,No,Rain,0.99,No
9125,B787,1.86,7.53,2.81,0.13,Yes,Clear,3.0,No
9126,B737,3.84,6.49,0.52,2.62,No,Clear,8.5,No
9127,A350,3.62,7.68,5.73,3.81,No,Rain,2.25,Yes
9128,A380,2.8,8.14,7.88,5.32,No,Fog,2.71,No
9129,A350,5.64,2.17,3.38,4.99,No,Snow,7.98,No
9130,A350,3.46,5.54,5.91,2.55,No,Snow,8.13,No
9131,A380,4.57,2.18,6.66,0.1,Yes,Snow,8.23,No
9132,B787,7.92,0.13,7.37,0.11,No,Rain,5.91,Yes
9133,B787,6.87,4.75,9.9,7.11,No,Rain,8.07,Yes
9134,A320,2.35,0.87,0.67,9.0,Yes,Fog,7.45,Yes
9135,A380,6.74,9.01,6.44,3.04,No,Thunderstorm,3.22,No
9136,B787,1.2,6.13,4.99,8.44,Yes,Thunderstorm,3.18,No
9137,A350,4.89,2.08,0.63,0.48,No,Clear,0.27,Yes
9138,A380,8.54,1.55,1.91,1.6,No,Thunderstorm,2.17,Yes
9139,B737,7.37,6.89,1.96,2.56,No,Thunderstorm,4.65,Yes
9140,B737,4.19,5.25,6.52,9.74,Yes,Clear,0.45,Yes
9141,A320,7.03,7.71,5.2,3.25,No,Rain,5.64,No
9142,A380,4.83,5.7,1.14,2.08,Yes,Thunderstorm,8.42,Yes
9143,A320,5.0,7.5,5.32,8.15,Yes,Snow,3.78,Yes
9144,A320,7.61,0.24,6.6,8.76,No,Fog,7.09,Yes
9145,B787,0.65,0.61,3.22,0.21,No,Snow,0.64,Yes
9146,B737,1.23,6.53,0.09,2.22,No,Fog,2.49,No
9147,A380,9.64,9.66,7.69,8.06,Yes,Clear,0.71,No
9148,A350,5.94,0.92,6.51,1.43,No,Clear,7.99,No
9149,A350,7.24,1.07,2.44,9.36,Yes,Rain,0.98,No
9150,A320,9.3,8.12,8.84,6.19,No,Fog,9.45,Yes
9151,B787,3.89,1.27,0.46,0.98,No,Thunderstorm,7.61,Yes
9152,A320,8.55,8.38,9.89,8.96,No,Fog,8.67,No
9153,A320,6.61,5.17,9.93,6.08,Yes,Fog,6.15,No
9154,A320,2.87,8.77,1.47,4.78,Yes,Rain,6.51,No
9155,B737,3.82,6.45,9.27,3.6,No,Snow,0.43,No
9156,A350,5.73,2.82,8.78,3.56,Yes,Thunderstorm,7.95,No
9157,A350,3.04,9.13,5.03,2.11,No,Rain,1.05,Yes
9158,A350,5.98,1.58,2.17,4.3,Yes,Snow,6.46,No
9159,A350,9.68,2.92,9.2,5.3,Yes,Thunderstorm,2.06,Yes
9160,B737,8.28,7.05,0.74,8.99,No,Clear,8.86,No
9161,B787,6.36,8.95,9.59,1.67,Yes,Rain,0.69,No
9162,B737,9.12,3.89,3.57,1.13,Yes,Rain,9.23,Yes
9163,A350,5.17,1.47,3.19,1.12,Yes,Thunderstorm,0.51,Yes
9164,B787,0.57,7.02,1.9,0.51,No,Thunderstorm,8.97,No
9165,A320,7.09,0.1,1.86,8.79,No,Clear,9.78,Yes
9166,A350,2.04,7.51,5.63,9.02,Yes,Thunderstorm,0.67,Yes
9167,A380,3.76,5.61,6.34,4.02,Yes,Fog,8.1,No
9168,A350,4.11,1.73,0.89,5.16,Yes,Thunderstorm,0.27,No
9169,B737,0.14,3.65,0.65,3.0,Yes,Clear,2.85,No
9170,B787,8.88,1.05,4.27,8.68,Yes,Fog,9.13,Yes
9171,A320,0.95,2.95,3.88,1.33,No,Clear,4.08,No
9172,B737,4.68,8.45,6.21,3.42,No,Clear,3.76,Yes
9173,A350,2.51,4.69,4.69,9.16,No,Rain,9.76,No
9174,B737,9.58,3.09,9.02,0.84,Yes,Rain,5.85,Yes
9175,A380,0.8,8.9,9.05,9.54,No,Fog,9.81,No
9176,B787,7.66,8.22,1.12,1.6,Yes,Thunderstorm,9.08,Yes
9177,A350,6.59,1.19,6.23,4.29,No,Fog,7.94,Yes
9178,A320,4.86,2.59,2.56,9.01,No,Clear,4.51,No
9179,A350,3.38,8.75,5.49,2.17,No,Snow,9.45,Yes
9180,A320,3.12,6.04,2.58,7.63,Yes,Rain,7.39,No
9181,A350,1.35,2.57,4.22,1.4,Yes,Snow,0.19,No
9182,B787,6.8,1.56,7.28,9.52,Yes,Snow,1.63,No
9183,A350,7.38,7.35,8.82,6.04,Yes,Snow,9.96,No
9184,A320,1.57,7.16,1.69,3.76,Yes,Clear,4.31,No
9185,A380,8.92,8.69,8.92,3.44,Yes,Clear,6.19,No
9186,A380,2.29,8.91,0.23,4.3,Yes,Clear,1.28,Yes
9187,A350,9.89,1.29,8.72,8.56,Yes,Thunderstorm,2.93,Yes
9188,A350,8.38,6.35,8.66,9.64,No,Thunderstorm,3.08,No
9189,B787,3.47,4.02,5.52,4.36,No,Thunderstorm,9.72,No
9190,A380,2.38,2.85,7.52,1.42,No,Clear,2.59,Yes
9191,B737,9.46,2.74,6.57,9.91,Yes,Fog,3.17,No
9192,B737,6.14,1.68,6.45,6.83,No,Fog,5.46,No
9193,B737,9.63,9.12,7.64,4.68,Yes,Snow,3.05,Yes
9194,B787,4.5,0.19,8.06,9.16,Yes,Snow,2.65,No
9195,B737,2.89,4.42,0.65,5.93,Yes,Fog,2.87,No
9196,B787,4.98,0.15,2.51,7.8,Yes,Thunderstorm,1.03,Yes
9197,A380,4.22,7.06,2.85,6.42,Yes,Snow,2.24,Yes
9198,A380,1.88,7.08,4.89,4.04,No,Clear,6.68,No
9199,B737,2.34,2.22,1.87,8.55,Yes,Snow,2.26,Yes
9200,B787,1.54,0.62,4.64,8.73,No,Snow,6.84,Yes
9201,B737,2.53,0.61,8.74,8.86,Yes,Clear,3.07,No
9202,B787,5.64,4.73,5.17,3.15,Yes,Fog,1.22,No
9203,A320,1.68,1.92,1.21,5.78,Yes,Rain,8.18,No
9204,A350,4.04,4.34,2.59,5.67,Yes,Thunderstorm,0.1,No
9205,A320,1.8,6.35,4.04,2.37,Yes,Thunderstorm,6.75,No
9206,A350,0.49,6.98,8.49,9.14,Yes,Fog,3.6,Yes
9207,A350,3.28,7.73,7.16,3.74,No,Clear,5.94,No
9208,A320,7.09,5.7,8.87,2.93,Yes,Clear,0.62,No
9209,A320,5.23,2.88,7.44,0.23,Yes,Clear,9.41,No
9210,B737,2.47,5.1,2.72,9.44,Yes,Fog,8.09,Yes
9211,B787,1.07,7.24,7.13,8.27,No,Clear,0.94,No
9212,A350,7.08,8.86,1.99,2.69,No,Snow,5.26,Yes
9213,A320,0.21,7.99,2.2,6.44,Yes,Rain,0.92,No
9214,B787,8.85,8.86,3.66,9.15,No,Thunderstorm,0.67,No
9215,A380,8.19,0.7,1.69,2.57,No,Rain,7.58,No
9216,B787,2.7,6.13,5.79,8.99,Yes,Clear,8.54,Yes
