FlightID,AircraftType,RouteAdherence,LandingQuality,PerformanceRating,ErrorsDetected,WeatherConditions,AirTrafficControlIssues,PilotExperience,FlightDuration,AccidentOccurred
9240,A350,7.77,2.57,1.08,Yes,Thunderstorm,Yes,7.3,1.03,Yes
9241,A350,1.92,1.27,0.56,No,Fog,Yes,4.31,3.91,Yes
9242,A320,9.59,1.74,5.2,No,Rain,Yes,2.16,6.02,Yes
9243,B787,1.88,8.26,4.32,Yes,Thunderstorm,Yes,4.86,3.2,No
9244,A350,5.89,0.19,4.58,No,Clear,Yes,6.03,5.09,No
9245,B737,6.59,6.52,2.42,No,Rain,Yes,8.15,7.58,Yes
9246,A320,2.95,9.29,4.73,Yes,Fog,Yes,2.07,2.18,Yes
9247,A350,7.8,7.55,4.71,Yes,Rain,Yes,4.73,7.41,No
9248,A350,8.16,6.33,8.79,Yes,Rain,Yes,5.75,4.03,Yes
9249,B737,2.39,7.61,7.25,Yes,Fog,No,6.9,7.91,No
9250,B787,7.0,4.2,2.17,Yes,Fog,No,0.33,7.72,No
9251,A320,3.43,3.87,5.88,No,Clear,No,9.21,6.59,Yes
9252,A320,5.48,5.84,8.88,No,Thunderstorm,No,6.84,8.1,No
9253,A380,0.14,7.72,6.77,Yes,Snow,Yes,7.22,7.13,No
9254,A320,5.17,7.7,9.86,Yes,Rain,Yes,5.54,1.23,No
9255,B787,7.75,4.0,9.89,Yes,Rain,Yes,3.83,0.31,Yes
9256,B787,5.13,5.1,4.22,No,Rain,No,9.84,9.11,No
9257,B787,2.58,4.24,4.47,Yes,Thunderstorm,No,0.34,0.13,No
9258,A350,2.28,6.27,5.71,No,Rain,Yes,6.19,8.96,No
9259,B737,2.45,6.8,9.42,No,Rain,Yes,1.85,4.96,No
9260,A320,9.86,1.46,7.53,No,Snow,No,0.25,0.47,No
9261,A320,5.61,7.55,9.62,No,Fog,Yes,7.84,6.98,No
9262,B737,6.11,9.03,2.23,No,Fog,No,2.63,8.0,Yes
9263,A320,5.46,9.19,6.98,No,Clear,Yes,7.24,5.86,Yes
9264,B787,4.34,7.59,8.22,Yes,Snow,No,1.22,9.97,No
9265,B787,2.58,0.15,2.59,No,Thunderstorm,Yes,7.59,0.73,Yes
9266,A380,6.58,5.34,4.87,Yes,Snow,No,7.68,1.27,Yes
9267,B787,1.99,6.04,1.91,No,Thunderstorm,No,7.27,4.71,No
9268,B737,3.96,3.21,5.4,No,Rain,Yes,8.22,6.7,Yes
9269,A350,8.97,7.04,9.1,No,Snow,No,8.73,1.57,No
9270,B737,7.04,5.57,3.3,No,Fog,Yes,1.62,6.65,No
9271,A320,2.97,9.46,7.65,Yes,Fog,No,2.65,5.19,No
9272,A320,5.93,6.67,0.72,No,Rain,Yes,8.55,6.97,Yes
9273,B737,1.44,4.14,8.7,Yes,Rain,Yes,4.21,2.4,No
9274,B787,2.81,4.53,9.95,No,Snow,Yes,4.38,2.07,Yes
9275,B787,5.66,8.47,7.49,No,Rain,No,3.1,6.64,Yes
9276,A320,4.88,5.48,0.28,Yes,Fog,Yes,6.88,4.81,No
9277,B787,5.33,7.57,8.47,No,Snow,Yes,6.18,7.22,Yes
9278,B737,3.21,2.26,5.7,No,Snow,Yes,0.36,8.67,Yes
9279,A380,1.23,5.2,2.22,Yes,Fog,Yes,4.62,8.74,Yes
9280,A380,5.69,2.95,5.99,No,Clear,No,4.69,5.72,Yes
9281,B737,9.69,4.71,1.31,Yes,Thunderstorm,No,8.29,5.21,Yes
9282,A320,4.49,5.66,0.15,Yes,Rain,No,2.53,1.87,No
9283,B737,6.94,6.08,7.25,Yes,Fog,No,6.29,0.19,No
9284,A380,4.91,0.72,1.25,No,Rain,Yes,0.19,6.63,Yes
9285,A380,5.51,2.88,3.02,Yes,Snow,Yes,7.07,2.13,No
9286,A380,9.3,9.74,7.58,Yes,Thunderstorm,No,6.24,0.29,Yes
9287,A350,7.76,4.43,7.56,Yes,Clear,Yes,4.55,3.22,Yes
9288,A350,5.75,6.2,6.37,Yes,Clear,No,7.53,7.19,No
9289,B737,7.78,0.41,1.93,Yes,Clear,Yes,2.24,4.43,Yes
9290,B787,2.08,5.89,1.53,Yes,Clear,Yes,6.39,5.45,Yes
9291,A350,1.85,1.72,6.18,No,Clear,Yes,5.17,4.72,Yes
9292,B787,9.31,0.88,6.41,Yes,Clear,Yes,3.88,7.02,Yes
9293,A350,6.26,5.36,3.45,No,Rain,No,2.96,4.26,No
9294,A350,2.95,3.6,6.37,Yes,Fog,No,6.54,6.84,Yes
9295,A380,3.92,9.34,4.92,No,Clear,Yes,6.63,2.72,No
9296,A350,1.78,0.19,7.49,Yes,Rain,No,2.09,8.7,No
9297,B737,6.47,1.31,6.26,No,Snow,No,4.27,7.91,Yes
9298,A350,1.4,0.22,9.44,Yes,Clear,Yes,0.51,2.07,No
9299,A380,4.4,2.99,5.27,Yes,Thunderstorm,Yes,7.2,6.83,No
9300,B737,2.07,7.24,7.41,No,Thunderstorm,No,0.63,6.74,Yes
9301,A350,3.32,0.92,5.79,No,Fog,Yes,2.11,6.69,No
9302,A350,4.87,3.44,5.21,No,Snow,Yes,3.5,0.17,Yes
9303,A380,7.04,3.44,4.74,Yes,Thunderstorm,Yes,1.86,8.3,Yes
9304,A350,3.59,2.97,5.84,Yes,Rain,No,8.07,5.2,No
9305,A350,0.32,8.31,9.14,Yes,Fog,Yes,3.94,5.82,Yes
9306,A380,0.13,4.17,3.93,No,Fog,Yes,0.03,0.11,No
9307,B737,7.79,5.61,5.95,Yes,Fog,Yes,0.47,8.19,No
9308,A350,6.28,2.22,5.41,Yes,Rain,No,0.1,9.15,Yes
9309,A350,6.78,9.19,8.6,No,Fog,No,9.95,6.64,Yes
9310,A320,7.87,0.61,8.04,No,Snow,Yes,0.85,2.38,Yes
9311,B737,3.63,9.64,7.07,No,Rain,Yes,7.39,1.96,Yes
9312,A350,4.93,5.17,1.27,Yes,Snow,No,4.23,5.39,No
9313,A320,2.33,4.32,1.04,Yes,Rain,No,7.39,2.24,Yes
9314,A320,3.73,5.44,4.18,Yes,Snow,No,9.96,7.13,Yes
9315,A350,3.19,5.38,0.25,No,Snow,Yes,7.62,7.53,No
9316,A380,6.0,2.49,8.74,Yes,Clear,No,3.31,6.04,Yes
9317,B787,8.58,3.02,5.26,Yes,Thunderstorm,No,4.15,3.5,Yes
9318,A350,4.81,6.98,5.62,Yes,Rain,No,7.67,4.58,No
9319,B787,4.12,1.98,9.65,Yes,Thunderstorm,Yes,2.53,2.04,No
9320,A320,6.68,5.19,8.32,Yes,Clear,Yes,7.15,0.27,Yes
9321,B787,5.19,9.54,3.83,No,Snow,No,4.3,3.61,Yes
9322,A380,3.7,5.09,5.91,No,Rain,Yes,7.05,9.02,No
9323,A350,9.14,4.01,7.47,No,Fog,No,1.43,8.1,Yes
9324,A320,3.58,4.74,9.26,Yes,Clear,Yes,0.03,9.86,Yes
9325,B737,0.25,5.75,9.64,Yes,Rain,Yes,6.75,3.92,Yes
9326,A320,3.78,0.8,3.48,Yes,Fog,No,7.2,1.06,Yes
9327,B737,2.05,1.55,2.62,No,Thunderstorm,No,5.54,7.81,No
9328,B787,4.26,3.3,7.35,Yes,Rain,Yes,7.85,9.61,No
9329,B787,8.16,4.4,7.89,No,Snow,No,8.76,0.82,Yes
9330,B787,9.68,6.93,8.78,No,Fog,No,0.09,1.93,Yes
9331,A380,6.74,9.2,6.29,No,Fog,Yes,6.84,5.04,Yes
9332,A350,7.38,9.34,8.06,No,Thunderstorm,No,9.37,9.01,No
9333,A320,3.24,7.48,7.66,No,Thunderstorm,No,6.05,7.91,Yes
9334,B787,8.04,3.11,4.8,No,Snow,Yes,0.96,4.12,No
9335,B737,9.88,6.22,7.66,Yes,Thunderstorm,No,5.07,8.26,No
9336,B737,5.49,6.81,2.42,No,Snow,No,6.95,4.2,No
9337,B787,0.47,3.67,6.83,No,Clear,No,5.4,2.36,No
9338,B737,6.0,9.69,3.4,Yes,Thunderstorm,Yes,4.11,7.1,No
9339,A350,2.84,3.66,7.37,No,Snow,No,1.55,0.66,Yes
9340,B737,2.76,9.43,1.54,No,Rain,Yes,3.99,2.18,No
9341,B787,1.75,2.67,6.97,No,Clear,Yes,0.19,7.69,Yes
9342,A320,7.31,5.95,8.35,No,Rain,No,3.08,9.97,No
9343,A320,3.2,0.22,5.73,Yes,Snow,No,8.31,0.56,Yes
9344,A350,0.73,4.83,3.74,Yes,Fog,Yes,3.0,0.24,Yes
9345,B787,5.62,6.7,2.16,Yes,Fog,No,4.81,5.12,Yes
9346,A320,3.82,2.15,0.16,Yes,Rain,No,0.9,5.79,Yes
9347,A380,2.91,8.64,2.81,No,Rain,No,0.82,8.07,Yes
9348,A320,2.3,7.37,9.19,No,Rain,Yes,1.88,9.89,Yes
9349,A350,4.44,7.73,1.41,Yes,Thunderstorm,No,7.94,0.43,Yes
9350,A350,2.06,7.32,1.34,Yes,Rain,No,2.73,6.11,No
9351,B737,5.56,9.62,9.46,Yes,Thunderstorm,Yes,8.64,0.97,No
9352,B737,3.36,1.32,9.46,No,Snow,Yes,3.08,9.02,Yes
9353,A320,9.07,8.18,3.27,No,Thunderstorm,No,9.4,4.92,Yes
9354,A380,3.45,5.03,9.3,Yes,Rain,Yes,7.9,2.08,Yes
9355,B787,0.96,0.39,5.16,No,Fog,Yes,1.53,0.71,No
9356,B737,5.62,0.24,1.96,No,Clear,Yes,8.91,4.94,No
9357,B737,8.56,1.95,8.46,Yes,Clear,No,4.17,6.6,No
9358,B737,9.62,1.18,8.99,No,Snow,Yes,1.16,7.07,Yes
9359,A350,5.27,3.82,3.08,No,Clear,No,0.89,5.62,Yes
9360,A380,7.72,5.32,2.78,No,Fog,No,2.37,6.76,No
9361,A350,6.52,3.37,9.79,No,Fog,Yes,9.3,5.05,No
9362,A350,0.39,2.01,1.58,No,Thunderstorm,No,9.77,8.63,Yes
9363,A380,2.64,4.74,1.83,No,Snow,No,0.76,5.38,No
9364,A320,2.17,7.01,3.92,Yes,Snow,No,5.86,2.92,No
9365,B787,8.56,6.35,1.46,Yes,Snow,No,1.58,7.39,Yes
9366,A380,2.4,1.85,3.15,No,Fog,No,4.33,2.76,No
9367,B737,5.58,0.72,6.79,Yes,Thunderstorm,Yes,1.7,5.5,No
9368,A320,8.62,0.93,3.91,No,Thunderstorm,Yes,1.35,0.47,Yes
9369,A350,0.24,1.84,2.95,Yes,Thunderstorm,No,0.67,5.57,Yes
9370,A380,8.29,9.38,1.84,No,Rain,Yes,0.17,6.97,Yes
9371,A380,6.45,2.27,1.15,Yes,Rain,No,6.29,0.87,No
9372,A380,1.17,0.03,6.45,No,Snow,No,7.67,4.46,No
9373,B787,1.64,1.73,3.21,No,Clear,No,5.83,9.48,Yes
9374,B787,1.32,9.46,1.76,No,Thunderstorm,Yes,6.64,6.15,No
9375,B787,0.91,8.77,8.4,Yes,Fog,No,4.1,8.42,No
9376,B737,2.46,1.79,0.66,Yes,Thunderstorm,No,5.57,3.12,No
9377,B787,5.77,0.47,2.92,No,Thunderstorm,No,3.23,3.87,Yes
9378,B737,2.05,6.33,2.14,Yes,Fog,No,1.82,8.96,Yes
9379,A380,5.27,1.93,7.55,Yes,Fog,Yes,6.88,9.06,No
9380,A380,9.89,6.72,6.81,No,Rain,No,6.07,4.88,Yes
9381,B787,1.5,6.13,5.33,No,Snow,No,4.44,8.39,Yes
9382,A380,4.31,0.02,8.84,No,Rain,Yes,1.77,8.92,No
9383,B787,3.68,4.61,6.88,Yes,Thunderstorm,No,9.5,7.71,No
9384,A380,4.05,3.54,1.4,No,Thunderstorm,No,6.19,8.23,Yes
9385,A350,6.3,8.05,2.84,No,Snow,No,3.0,7.36,No
9386,A320,9.42,5.22,9.87,Yes,Fog,Yes,6.16,7.66,No
9387,A380,3.73,8.72,6.47,Yes,Clear,No,2.99,3.85,Yes
9388,A350,2.72,6.88,9.23,No,Fog,No,7.93,7.76,No
9389,B737,0.28,5.71,3.76,No,Fog,No,3.48,3.51,No
9390,A380,7.27,5.96,0.79,No,Clear,Yes,6.81,7.76,Yes
9391,A320,4.8,3.44,4.9,No,Thunderstorm,Yes,6.94,6.92,Yes
9392,A350,9.8,1.6,6.98,No,Fog,No,9.6,9.06,No
9393,A350,9.05,0.62,0.23,No,Snow,Yes,4.98,1.46,No
9394,A380,1.45,5.63,5.28,Yes,Thunderstorm,No,1.09,5.01,Yes
9395,B787,8.66,7.02,9.62,No,Clear,No,2.85,6.67,No
9396,A380,4.08,7.46,2.92,Yes,Fog,No,6.59,8.12,Yes
9397,A380,9.45,3.99,4.78,No,Snow,No,9.58,8.56,No
9398,B787,7.01,1.46,9.37,No,Fog,Yes,5.87,5.2,Yes
9399,B787,0.2,7.08,1.97,No,Fog,No,6.74,5.17,Yes
9400,A320,1.02,7.64,7.52,No,Rain,No,9.98,5.98,No
9401,A320,6.56,6.59,3.3,Yes,Snow,Yes,4.0,1.36,Yes
9402,A320,6.15,9.74,6.08,No,Snow,No,6.4,2.38,No
9403,A320,4.35,7.28,5.67,Yes,Rain,No,2.18,9.7,No
9404,A320,9.86,3.58,3.56,No,Thunderstorm,No,0.19,2.24,Yes
9405,A350,8.33,5.43,3.2,No,Rain,No,8.86,9.3,No
9406,B737,6.14,0.97,0.97,Yes,Clear,No,1.96,3.15,Yes
9407,A320,5.32,9.72,9.08,No,Clear,Yes,4.73,4.09,No
9408,B737,8.05,9.23,1.14,Yes,Clear,No,1.21,2.43,No
9409,A320,0.67,8.28,0.1,No,Clear,Yes,8.14,2.47,No
9410,B787,3.98,2.36,8.76,Yes,Thunderstorm,Yes,0.21,9.05,No
9411,A350,0.81,6.38,6.4,Yes,Snow,Yes,2.74,1.71,Yes
9412,B737,5.79,4.82,6.7,Yes,Thunderstorm,No,0.28,3.45,No
9413,A380,0.92,5.48,0.37,Yes,Snow,Yes,4.21,8.7,No
9414,A380,1.86,9.09,8.77,Yes,Thunderstorm,No,1.95,1.95,Yes
9415,B737,7.73,1.52,4.04,No,Clear,No,5.4,2.96,No
9416,A350,1.52,1.48,9.01,No,Rain,Yes,6.89,6.79,Yes
9417,A320,2.98,7.41,9.9,No,Snow,Yes,2.33,6.16,No
9418,A380,9.53,7.6,8.2,No,Snow,No,3.5,9.93,No
9419,B787,6.68,3.22,4.12,No,Rain,No,4.76,7.93,Yes
9420,B787,3.49,6.75,9.12,No,Thunderstorm,Yes,5.57,8.4,Yes
9421,A380,3.22,5.82,0.95,No,Rain,Yes,8.64,6.3,Yes
9422,A380,8.11,5.58,8.76,No,Thunderstorm,No,7.7,6.78,Yes
9423,A350,1.62,9.32,8.25,No,Fog,Yes,2.98,1.23,Yes
9424,A350,6.3,9.3,9.04,No,Fog,Yes,3.85,8.16,No
9425,B787,7.27,7.68,0.12,Yes,Rain,No,0.93,4.32,Yes
9426,B787,6.05,4.95,9.1,Yes,Rain,No,3.99,6.8,No
9427,A320,8.71,2.61,1.51,No,Clear,Yes,9.45,2.58,No
9428,A380,4.81,9.01,4.43,No,Snow,Yes,0.82,7.31,Yes
9429,A350,0.39,7.15,8.53,No,Fog,Yes,6.7,7.12,No
9430,A320,3.06,8.5,9.21,Yes,Snow,Yes,5.68,2.31,Yes
9431,A380,5.93,6.38,4.43,Yes,Clear,Yes,2.52,8.52,No
9432,B737,2.06,1.99,9.88,No,Thunderstorm,No,2.1,6.29,Yes
9433,B737,9.69,4.95,4.33,No,Fog,Yes,4.65,6.59,Yes
9434,B787,0.68,4.28,2.74,No,Thunderstorm,No,8.28,5.94,No
9435,A350,7.11,9.52,1.75,No,Rain,Yes,0.48,7.16,Yes
9436,A350,5.61,8.25,7.29,No,Rain,No,6.05,1.32,No
9437,A320,5.71,3.51,7.52,No,Fog,Yes,6.96,2.75,No
9438,A380,3.88,2.84,9.03,Yes,Thunderstorm,No,7.08,8.19,Yes
9439,A320,0.47,5.16,7.04,No,Clear,No,0.51,9.51,No
9440,A380,0.49,8.02,3.18,Yes,Rain,Yes,0.01,4.04,No
9441,B737,8.41,2.5,8.88,No,Snow,No,6.77,7.94,Yes
9442,B787,8.62,4.87,8.46,No,Snow,Yes,0.47,6.51,Yes
9443,B737,2.56,2.06,6.44,Yes,Rain,No,3.13,2.86,Yes
9444,B737,1.26,1.13,1.2,Yes,Clear,Yes,0.14,3.99,Yes
9445,A350,7.43,3.55,7.95,No,Snow,No,3.05,5.28,Yes
9446,B737,4.62,9.62,4.39,No,Snow,No,2.78,6.77,No
9447,B787,6.63,6.11,1.38,Yes,Fog,No,0.78,1.79,No
9448,A380,8.96,9.48,4.56,Yes,Thunderstorm,Yes,5.33,5.37,No
9449,A350,9.94,9.94,8.02,No,Rain,No,1.98,3.53,Yes
9450,A380,7.0,7.68,8.43,No,Fog,Yes,2.26,2.22,Yes
9451,B787,0.89,7.76,6.91,No,Clear,No,1.83,0.72,Yes
9452,A380,5.65,1.75,0.84,Yes,Fog,Yes,1.56,1.82,Yes
9453,A350,9.75,9.0,0.97,Yes,Thunderstorm,No,8.68,6.8,Yes
9454,B737,3.93,4.23,1.53,No,Snow,No,4.55,6.84,Yes
9455,B787,3.09,0.33,6.52,Yes,Thunderstorm,No,6.3,7.43,No
9456,A380,4.64,5.68,3.94,No,Fog,No,5.02,1.66,Yes
9457,A320,1.64,0.21,3.52,Yes,Clear,No,5.73,6.36,No
9458,A350,4.36,3.12,3.83,Yes,Snow,No,0.18,0.07,No
9459,B787,6.07,8.35,3.15,No,Snow,Yes,9.91,8.03,Yes
9460,B787,2.16,4.75,9.99,No,Thunderstorm,Yes,8.25,2.63,Yes
9461,A380,0.43,1.79,6.45,No,Snow,Yes,6.65,9.01,No
9462,A380,8.47,9.3,2.03,Yes,Fog,No,6.65,6.5,No
9463,B737,4.45,5.61,4.81,No,Clear,No,9.99,7.78,No
9464,B737,0.35,4.08,6.1,Yes,Rain,Yes,8.92,1.36,Yes
9465,A380,0.55,4.08,3.03,No,Thunderstorm,Yes,8.69,0.4,Yes
9466,A380,2.5,4.4,3.19,Yes,Fog,Yes,3.25,7.87,No
9467,B787,6.1,1.63,4.87,No,Snow,Yes,1.64,2.87,No
9468,B787,6.5,8.39,5.0,Yes,Clear,No,3.92,0.53,No
9469,A350,5.71,6.18,6.23,No,Snow,No,3.61,5.73,Yes
9470,B787,1.56,5.67,3.71,No,Thunderstorm,No,8.88,4.05,No
9471,A350,6.34,4.06,1.88,Yes,Snow,Yes,9.61,9.48,Yes
9472,B787,1.67,4.88,9.35,No,Rain,Yes,9.54,9.75,No
9473,A320,9.25,6.48,5.65,Yes,Thunderstorm,No,4.72,0.94,Yes
9474,B737,9.14,3.92,0.24,No,Clear,Yes,3.33,2.19,No
9475,B787,8.59,0.07,6.11,Yes,Thunderstorm,No,4.97,9.33,No
9476,A380,8.96,3.62,7.24,No,Thunderstorm,Yes,0.46,3.58,No
9477,A380,1.08,0.76,3.7,Yes,Rain,Yes,2.12,2.31,No
9478,B737,9.63,6.07,5.08,No,Fog,Yes,0.94,2.87,Yes
9479,B787,8.29,3.6,7.4,No,Snow,No,0.51,5.33,No
9480,B787,7.42,5.28,1.06,Yes,Thunderstorm,No,6.0,7.21,Yes
9481,A380,1.72,4.35,8.65,No,Rain,Yes,3.08,7.37,Yes
9482,A350,8.66,0.12,4.04,Yes,Thunderstorm,Yes,3.52,4.84,No
9483,B787,8.36,4.44,4.04,No,Rain,No,0.1,6.19,Yes
9484,A320,7.94,3.25,6.67,Yes,Fog,Yes,3.14,7.99,No
9485,B787,9.52,6.99,3.75,No,Snow,Yes,5.77,6.95,No
9486,A350,3.72,0.74,5.29,Yes,Snow,No,5.84,6.66,Yes
9487,B787,0.32,1.06,7.86,No,Rain,Yes,6.18,2.54,Yes
9488,A320,6.05,9.18,9.15,Yes,Fog,Yes,6.97,6.98,No
9489,B787,8.1,9.29,0.18,Yes,Snow,Yes,2.59,3.18,Yes
9490,B787,1.47,6.06,9.24,Yes,Thunderstorm,Yes,8.19,1.79,Yes
9491,B787,0.55,6.53,9.64,No,Thunderstorm,No,1.83,1.24,No
9492,A380,1.61,9.85,9.39,Yes,Thunderstorm,No,7.74,4.93,Yes
9493,B737,2.82,3.12,9.46,No,Thunderstorm,No,8.34,9.78,No
9494,A320,6.14,4.68,7.68,Yes,Thunderstorm,Yes,7.04,3.36,Yes
9495,A380,5.99,0.36,5.2,Yes,Thunderstorm,No,3.52,3.96,No
9496,A320,9.12,1.09,4.36,Yes,Rain,Yes,7.79,6.5,Yes
9497,A320,0.01,9.98,1.11,No,Clear,Yes,1.62,9.75,Yes
9498,A380,0.32,6.09,6.29,No,Rain,No,7.91,6.77,Yes
9499,B787,7.11,9.54,5.43,Yes,Rain,No,8.22,1.7,Yes
9500,A380,1.93,8.75,9.13,Yes,Rain,Yes,5.54,8.72,No
9501,A320,6.63,3.06,0.94,Yes,Snow,Yes,1.26,1.9,No
9502,A380,3.56,5.08,3.57,Yes,Clear,Yes,5.6,8.94,No
9503,A320,3.24,4.68,2.2,No,Fog,Yes,8.65,1.51,Yes
9504,B787,4.13,7.53,5.27,Yes,Fog,No,4.94,2.85,Yes
9505,A350,0.61,7.08,5.5,Yes,Rain,Yes,7.31,0.08,Yes
9506,B737,1.0,6.41,5.24,No,Clear,No,7.13,5.09,Yes
9507,A320,5.08,7.42,7.88,No,Rain,Yes,9.82,5.22,No
9508,A350,7.94,3.66,0.99,No,Thunderstorm,No,7.3,3.65,No
9509,B787,3.76,8.6,4.66,Yes,Fog,No,8.17,0.18,Yes
9510,A350,4.3,8.05,6.17,Yes,Fog,No,7.24,2.74,No
9511,B787,5.21,8.7,4.65,Yes,Snow,No,8.93,3.2,Yes
9512,A320,1.24,6.68,3.61,Yes,Clear,Yes,3.38,4.74,Yes
9513,A350,1.09,4.25,0.37,No,Fog,Yes,9.31,1.6,Yes
9514,B787,0.18,3.16,8.86,Yes,Clear,Yes,7.55,8.96,Yes
9515,A380,5.07,4.96,9.43,No,Thunderstorm,Yes,6.68,2.77,No
9516,A380,8.12,9.76,2.69,No,Clear,Yes,0.27,3.83,Yes
9517,B787,8.75,8.73,3.21,Yes,Snow,No,0.68,2.36,Yes
9518,A350,8.59,4.84,2.42,Yes,Rain,No,0.14,2.22,Yes
9519,A350,3.3,7.07,2.64,No,Fog,No,3.88,0.78,No
9520,B787,9.09,9.48,2.46,Yes,Clear,No,0.95,8.69,Yes
9521,A350,8.94,7.86,3.46,No,Clear,Yes,0.88,2.17,Yes
9522,A320,3.24,3.79,8.14,No,Snow,Yes,7.08,8.34,No
9523,A380,7.65,7.13,8.38,Yes,Snow,Yes,5.35,0.55,No
9524,A320,6.61,0.68,3.5,No,Clear,Yes,1.02,2.07,Yes
9525,A380,0.61,5.29,4.08,Yes,Clear,Yes,4.54,0.19,Yes
9526,B737,0.09,6.42,7.36,Yes,Fog,Yes,2.07,1.16,No
9527,A350,5.41,1.11,4.74,Yes,Fog,Yes,8.39,4.38,No
9528,B737,2.27,2.55,4.33,Yes,Rain,No,5.49,8.32,Yes
9529,B737,7.86,0.9,1.07,No,Snow,Yes,1.76,8.8,No
9530,A380,7.76,0.59,8.3,No,Snow,No,5.11,0.57,No
9531,A350,9.8,0.93,8.07,No,Snow,No,9.95,5.65,Yes
9532,A380,2.66,4.39,5.76,Yes,Clear,No,9.66,1.47,Yes
9533,A380,9.33,0.5,2.47,No,Thunderstorm,Yes,4.84,0.31,Yes
9534,A350,4.97,9.76,0.76,No,Rain,No,8.98,8.24,Yes
9535,B737,5.1,5.75,6.89,No,Snow,No,6.09,3.88,No
9536,A320,2.71,5.27,4.54,No,Rain,Yes,4.9,1.71,Yes
9537,A350,5.56,8.47,5.09,Yes,Rain,Yes,3.97,9.77,No
9538,B737,6.12,7.49,2.09,No,Snow,No,0.96,9.49,No
9539,B787,8.17,8.67,7.61,No,Clear,No,1.53,7.47,No
9540,A350,2.54,0.7,3.74,No,Snow,Yes,9.4,5.83,No
9541,B787,9.44,1.2,9.72,Yes,Thunderstorm,Yes,6.99,5.81,Yes
9542,B737,2.24,3.9,3.51,Yes,Clear,Yes,9.63,5.38,No
9543,B737,4.53,5.06,8.04,Yes,Clear,Yes,1.28,2.39,Yes
9544,A380,7.87,2.19,9.51,No,Fog,Yes,2.87,4.16,No
9545,A380,9.94,0.04,8.49,No,Snow,Yes,6.45,3.88,No
9546,B787,0.52,2.3,8.19,Yes,Snow,Yes,4.58,2.36,No
9547,B737,9.52,7.76,3.44,Yes,Snow,No,2.19,2.52,No
9548,A380,5.03,1.44,1.94,No,Clear,No,2.49,3.42,No
9549,A380,1.92,4.06,2.35,Yes,Fog,No,8.79,5.05,No
9550,A380,9.42,5.72,7.13,No,Clear,No,9.24,0.48,Yes
9551,A380,8.73,0.64,7.28,Yes,Fog,Yes,7.85,4.31,Yes
9552,B787,5.39,4.16,6.61,No,Rain,No,4.58,1.82,Yes
9553,A320,5.91,1.45,0.88,Yes,Fog,Yes,9.62,9.7,No
9554,B787,6.11,9.22,8.42,Yes,Thunderstorm,Yes,1.85,0.37,No
9555,A350,1.72,2.53,9.2,No,Rain,No,0.45,0.54,Yes
9556,A380,4.19,0.22,8.71,No,Clear,No,3.01,0.2,Yes
9557,A350,7.14,7.3,6.85,Yes,Snow,Yes,3.22,7.12,Yes
9558,A380,2.56,0.28,2.6,No,Thunderstorm,Yes,5.67,2.83,Yes
9559,B737,0.92,2.97,1.1,Yes,Thunderstorm,Yes,0.9,5.76,Yes
9560,A350,5.77,4.25,7.07,Yes,Snow,Yes,5.85,7.04,Yes
9561,A380,7.78,0.84,6.93,Yes,Snow,Yes,9.39,5.8,Yes
9562,A350,7.85,9.06,1.83,Yes,Fog,No,7.55,8.48,No
9563,A380,6.77,2.43,4.73,Yes,Rain,Yes,8.35,4.82,Yes
9564,B787,8.06,4.04,6.56,No,Thunderstorm,Yes,3.08,0.57,Yes
9565,A350,6.39,8.62,1.54,No,Snow,Yes,5.89,5.06,Yes
9566,B737,8.45,3.42,9.27,Yes,Rain,No,1.85,8.68,Yes
9567,A320,6.96,2.87,8.7,No,Fog,No,5.16,0.61,Yes
9568,B737,4.13,4.62,0.86,No,Rain,Yes,5.76,3.1,Yes
9569,A320,8.57,4.18,0.9,No,Fog,No,9.03,0.63,No
9570,B787,7.05,3.66,9.16,Yes,Clear,Yes,7.12,6.12,Yes
9571,A320,1.76,9.84,3.44,No,Thunderstorm,No,4.17,6.75,No
9572,A350,6.26,6.93,9.57,Yes,Thunderstorm,No,4.62,4.73,Yes
9573,B787,2.62,8.2,0.48,Yes,Clear,Yes,3.9,2.51,Yes
9574,A320,0.37,2.44,5.75,Yes,Fog,No,9.61,1.12,Yes
9575,B737,1.28,6.53,3.85,No,Clear,Yes,2.12,9.19,No
9576,B737,2.82,3.37,0.48,Yes,Thunderstorm,No,7.86,8.32,No
9577,A320,6.21,1.05,5.21,No,Fog,No,2.7,1.2,No
9578,B737,5.0,2.52,6.8,No,Thunderstorm,Yes,0.38,6.2,No
9579,A380,1.3,3.56,9.94,No,Fog,No,5.39,6.06,Yes
9580,A320,1.1,3.02,6.62,Yes,Clear,No,4.39,1.65,Yes
9581,B787,2.19,2.64,0.51,No,Clear,Yes,3.29,8.71,Yes
9582,B737,2.67,0.35,8.14,No,Thunderstorm,No,4.02,6.63,Yes
9583,B787,5.34,0.52,3.88,No,Thunderstorm,No,7.5,9.56,Yes
9584,A350,2.81,0.29,9.54,Yes,Rain,Yes,4.09,2.99,Yes
9585,A380,2.98,8.8,5.37,Yes,Snow,Yes,3.68,6.76,No
9586,B787,2.63,8.07,0.44,No,Snow,Yes,1.67,2.29,Yes
9587,A320,4.07,6.13,3.92,Yes,Rain,Yes,3.32,6.2,No
9588,A320,8.19,2.04,7.18,No,Clear,No,0.35,9.97,Yes
